id1,id2,label
107139,137701,0
46069,68343,1
79540,83808,1
56853,95266,1
22327,107484,0
282,110447,0
122674,91116,0
60669,37363,1
67900,20599,0
126371,108038,0
81176,96757,0
16565,100604,0
14286,124708,0
8928,10287,1
37394,91755,0
6352,22538,0
122213,22200,0
34848,48798,1
81050,80658,0
31100,16687,0
48998,121683,0
27993,83773,0
125008,103535,0
89694,81757,0
95046,98758,0
22743,58829,0
83880,24319,0
38405,1002,1
32927,84299,0
92818,20308,0
12890,48699,1
13780,13706,1
81269,46381,0
22008,10583,1
24823,19826,1
18452,43326,1
31347,17873,1
84186,16612,0
10718,402,0
41497,77691,0
22777,44309,0
39566,16485,1
54780,25920,0
46321,16290,0
72276,111963,0
65442,46350,1
21266,63867,0
121170,121176,1
46582,46597,1
26603,26597,1
98653,53600,0
105889,10375,0
122834,96789,0
18211,4990,1
17373,23716,1
88484,18463,0
93575,44988,0
136651,107857,1
53968,95034,0
40842,78151,1
55363,50076,1
78548,67160,1
8921,53315,1
13283,19829,1
103956,99903,0
670,97982,1
62729,45660,1
54621,124747,0
14005,59837,1
69350,124744,0
91331,79062,0
1109,2040,1
128883,17493,0
25925,83315,1
1491,106602,0
27603,27937,1
20389,20379,1
51108,51328,1
28191,27610,0
82448,31831,0
78080,80364,0
44767,55630,1
88444,22457,0
116231,1879,0
102230,137020,0
35995,57425,1
91118,99012,0
109462,20372,0
30427,137324,0
31299,85234,0
93838,105123,0
107288,87205,0
88063,23880,0
40236,25457,0
12157,11841,1
35198,9199,1
23739,23697,1
80778,56961,1
21577,19682,1
31482,78941,0
50939,93626,0
71222,52181,0
6557,19057,1
84685,16134,1
101051,48459,1
48567,61799,1
24171,43563,1
135443,68622,0
24789,25633,1
60789,9400,0
46439,5909,1
90716,90717,1
35351,28717,1
13187,117624,0
106240,23918,0
105083,105078,1
62343,63306,1
31636,31283,1
120261,101284,0
31768,122548,0
29398,44265,0
52818,52765,1
95982,34396,0
52460,19546,0
7057,6469,1
18009,96216,0
22824,4424,0
31985,38016,0
18103,106287,0
67827,63181,0
432,25265,1
77773,71994,0
15735,93897,0
119346,58424,0
83585,29104,0
5089,32487,0
91687,53227,0
75271,79958,1
108207,108659,1
31234,31878,1
90253,22295,0
93429,93431,1
77203,46984,0
52026,15238,1
84525,38025,0
6326,79234,0
107798,62541,0
17233,64000,0
40122,33187,1
118260,95028,0
23487,97016,0
108540,60995,0
2726,81371,1
24730,25679,1
61414,65894,0
105046,182,0
117404,63065,1
135238,27500,0
39408,21246,1
48419,89668,1
123387,50143,0
112773,100927,0
76888,16935,1
13419,39298,1
123593,119151,0
20936,66482,1
8468,93475,0
40605,50902,1
21508,27363,0
8101,43311,1
7400,12184,0
111079,101519,0
78489,70773,1
96184,113981,0
58651,68433,1
61902,135362,0
117790,128838,0
36818,21773,0
71717,104948,0
80883,5589,0
61763,40199,0
25901,25672,1
136067,98784,0
67480,46654,1
34688,43576,1
48315,115446,1
48600,69120,1
9802,10308,1
14593,17870,0
83252,119111,0
48868,49170,1
65890,27811,0
117252,4783,0
89958,21375,0
134471,105566,0
81302,44723,0
9620,51467,1
41898,67770,1
15784,7555,0
78342,133949,0
125415,116302,0
41663,125324,0
103680,24203,0
23342,75344,0
44243,44342,1
41438,97353,0
11328,69991,0
97588,90579,0
51070,31364,0
39614,113127,0
131411,126288,0
70218,33905,1
109562,55311,1
108735,135230,1
98309,84234,1
55346,88136,1
53262,36145,0
10528,75166,0
28354,33182,0
120233,8943,0
51752,99065,0
37100,96885,0
56400,87779,0
29328,29823,1
95574,39224,0
31805,17715,1
62215,67925,1
34092,92247,1
49693,3926,0
22354,24022,1
84408,111788,0
85127,42695,0
44960,7697,0
62045,84058,0
44004,135346,0
120245,105428,0
107792,82626,0
119109,14857,0
115763,57736,0
73780,70310,0
28256,114794,0
127491,19502,0
46367,19394,1
56518,56525,1
124017,17198,0
40303,93912,1
6585,47315,1
44681,4381,0
104252,99387,0
62484,28106,1
10264,70474,0
51110,51442,1
71736,108307,0
28438,38039,1
33751,4309,0
23307,33134,1
22640,74321,0
58905,66851,0
19098,111759,0
59928,2266,0
32700,26024,1
64035,75436,0
111306,38560,0
11486,42967,1
97613,97860,0
115129,19841,0
72617,38614,0
32363,25057,1
31680,71824,0
56948,103385,0
99458,9034,0
101635,37485,1
30156,21958,0
78771,27014,0
136586,123752,0
72660,85147,1
1251,107695,0
20567,31164,1
81854,65772,0
21457,16927,1
23236,16898,0
45428,88183,0
50896,123183,0
127727,82786,0
3227,38470,0
5872,117260,0
72385,4749,0
110628,132354,0
114792,69483,1
114547,48239,0
57369,115280,0
46901,13219,1
32331,33030,1
36902,59476,0
17119,15869,1
114702,53047,0
72546,137336,0
41588,76540,1
62346,25517,1
87541,69769,0
32761,48622,1
3682,54807,0
57440,20153,1
28732,70733,0
96314,91441,1
132103,119063,0
104448,110167,1
47917,67552,1
106464,111486,0
71412,79983,0
17235,75984,1
71466,96547,0
35750,71064,1
62993,125966,0
94962,37616,0
74669,106501,0
97802,16279,0
6187,48696,1
52572,42455,1
44314,31936,1
43286,69,0
41456,81963,0
16446,41347,1
66367,27198,1
35848,16267,0
50646,14945,0
10331,92838,0
218,369,1
7846,84386,1
39839,87199,1
80657,13628,0
91315,34850,0
49744,31340,1
82232,47360,0
85031,8173,0
37778,4479,0
135877,2950,0
61771,79082,1
33844,45422,1
94081,120481,0
20693,104174,1
58056,58069,1
132824,24377,0
34908,60984,1
23244,82571,0
35304,14133,0
83023,94766,0
11204,49910,0
36834,33525,1
61937,23736,0
103376,105853,1
32750,32599,1
110495,10146,0
106331,23648,0
76874,132717,0
18358,114691,0
77485,32962,0
45317,98459,0
101840,68210,1
9266,10846,0
18415,25611,1
59574,33856,0
83696,122947,1
19319,83221,0
23527,60072,0
62247,74270,0
57334,63545,0
13586,50680,1
22999,23144,1
129568,43258,0
56197,130828,0
66199,51370,0
54056,80368,1
130576,29290,0
30667,46367,0
1534,133613,0
7421,18009,1
96972,66323,0
68985,116793,0
53241,108562,0
113540,78734,1
50118,27640,1
132835,82254,0
38238,102839,0
61482,94071,0
98981,134751,0
104013,84616,0
113325,120014,0
103832,7649,1
7693,46499,1
77055,9211,0
124710,47593,0
35354,126145,0
61061,129056,0
5060,5393,1
28787,29145,1
78443,129266,0
17677,11818,1
28778,29132,1
112533,28960,0
132017,87786,0
84846,27398,0
132388,55652,0
5504,103674,0
50587,42970,1
111283,81379,0
13584,31305,1
22881,118293,0
28069,10363,0
93147,55801,0
105330,27246,0
40220,136426,0
4682,134105,0
90989,92278,0
69879,130280,0
86851,20887,0
97191,56515,0
68291,60026,1
46126,46188,1
41922,40775,0
55759,58127,0
117775,85127,0
120006,136363,0
4833,90825,0
137775,69707,0
124749,59199,0
40807,95319,0
18424,129826,0
128691,48067,0
95859,22595,0
66088,17146,0
27114,13120,1
7416,30523,1
43336,48163,1
10629,133879,0
63472,52965,0
21362,127465,0
96025,85770,0
39739,116803,0
620,64499,1
19389,6220,1
86533,33894,0
81680,87078,0
80066,53412,0
11535,39251,0
4134,63670,1
12770,99012,0
822,108142,0
113809,6351,0
54897,55261,1
52321,23774,1
43542,121158,0
27963,99346,0
54125,35009,1
56465,117845,0
90061,113326,1
6249,20877,0
108172,20727,0
95108,47325,0
67189,37648,1
76155,70015,1
94097,80958,0
3076,3878,1
95645,54681,0
48024,123502,0
64846,72596,0
15993,109104,1
10719,24643,1
49339,119397,0
15829,15877,1
26919,56839,1
80824,93217,0
108703,64193,0
92262,35134,0
43300,54703,0
39126,9130,1
49066,14554,0
104435,108407,1
19351,11977,1
112704,115919,0
8852,110468,0
41184,40722,1
36024,10799,1
43311,32974,1
6539,68781,0
103112,56759,0
46106,46107,1
92560,40018,0
11147,62810,1
15150,15069,1
23216,112981,0
33498,26013,1
75927,15091,0
132089,48013,0
36053,115517,0
55447,23080,1
13367,40427,0
12596,116930,0
133363,83008,0
68156,119487,0
32551,18752,1
30086,64327,0
76594,130396,0
61696,119937,0
80378,67358,0
47179,47177,1
82721,127495,0
10769,78131,0
102539,74586,0
86528,26758,0
116197,15589,0
55016,1408,0
16308,36222,0
97460,101964,0
18697,59696,1
49808,67724,0
9421,9478,1
86341,40058,1
62747,28137,0
36033,49635,1
63649,48907,1
84134,62884,0
1472,28175,1
48501,80936,0
47702,43298,0
24879,48953,0
34148,29863,0
25323,24689,1
18787,24749,1
33301,85449,0
68696,135225,0
104734,104832,1
7572,95540,0
123637,128754,1
90817,56358,0
67282,73268,1
47151,47157,1
17329,22525,1
86744,94708,1
16930,27128,1
7421,35342,1
51215,53364,1
5998,5463,1
43892,22694,0
76507,92821,0
82429,23074,0
2083,2992,1
13060,4547,1
11721,128488,0
88489,134541,1
40124,104106,1
133038,99955,0
123161,99701,0
89109,3500,0
4344,4602,1
4321,43036,0
76364,77507,0
11856,22959,1
22985,110166,1
32497,11102,1
62628,30740,0
110259,55510,0
33078,5588,1
5968,18485,1
83558,130344,0
77504,15544,0
130142,68774,0
13755,58683,1
84019,51715,0
12983,8074,1
19535,40079,1
89031,46928,0
73698,73467,1
89501,91727,1
54461,79071,0
2593,12177,1
1883,76644,0
121117,128009,0
27330,27329,1
36231,107563,0
21859,24125,1
11821,12058,1
82591,24127,1
8054,38125,1
70704,61093,0
43337,19350,1
74252,29725,0
19292,6448,1
2104,7705,1
32585,61790,0
13023,64988,0
88462,102860,0
18391,46228,0
55071,55189,1
55387,20888,1
6207,6440,1
22617,114442,0
52119,52187,1
32401,66801,1
7247,63234,1
109228,12749,0
33067,114436,0
15283,51764,1
36023,89915,1
36388,36164,1
44728,70542,0
75363,75977,1
12091,91748,0
47844,53807,0
134106,10704,0
107680,133693,0
32308,19455,1
77317,48489,1
102941,102942,1
40046,69225,0
32555,71083,0
5426,6211,1
36813,36852,1
8058,111278,0
89707,75341,0
112692,59296,1
49290,49292,1
17551,6409,0
64796,74954,0
72949,94455,0
48776,19020,1
17054,48847,1
36924,32367,1
45287,6365,0
135516,71684,0
66519,3993,0
124377,4054,0
56877,27596,0
43384,62349,0
32281,50110,0
133507,67029,0
117877,119988,1
66591,126571,0
4307,18337,1
34929,130446,0
126051,132941,0
109773,112175,1
35678,35914,1
38181,38763,1
129385,60493,0
26292,76,0
85101,3687,0
101921,36747,0
20748,68141,0
30674,70520,0
42646,110629,0
125712,136166,0
59488,98408,0
109244,91833,0
43437,53619,0
89763,31660,0
4285,77337,1
90211,90205,1
36033,19716,1
38327,85769,0
100024,94768,0
69102,39052,0
74792,61618,0
118388,113396,0
90258,61599,0
93375,59688,0
17429,17361,1
4157,4338,1
44953,9732,1
13610,66467,0
21861,72698,0
5960,17661,0
102860,8124,0
135865,72798,0
16710,48041,0
79412,136055,0
131042,81606,0
98022,30431,0
2343,24024,0
32443,85198,0
96599,105055,0
15808,98553,0
20977,17329,1
9500,58959,0
43429,80614,0
76808,108253,0
55135,42232,1
65034,87318,0
32394,32921,1
6095,18594,1
40913,8758,0
95261,118820,1
49574,39243,0
118748,10765,0
84042,30684,0
121508,56987,0
6276,137275,0
83738,101971,0
106740,108287,1
4742,33992,1
137157,79885,0
95991,95985,1
68418,47741,0
12230,26047,0
63674,25012,0
82756,117309,0
79333,43194,0
11935,48925,1
45898,84401,0
6418,28426,0
1320,34219,1
43115,69070,0
116590,116890,1
134220,68448,0
114108,87037,0
119850,134998,0
3253,134313,0
130218,130369,1
109766,79964,0
2164,39278,1
67656,106801,1
32774,42158,0
108756,124652,0
82980,102376,0
14230,48871,1
24068,7627,1
22109,75056,0
137959,92591,0
39187,132712,0
41405,97149,0
89942,137522,0
115443,115452,1
33344,84382,0
51522,51479,1
1322,57551,0
39203,58930,0
57050,22759,0
16746,105257,0
61210,108347,0
115880,50728,0
77134,62404,0
15115,38409,0
103254,53775,0
19642,124965,0
53320,73393,0
112602,105237,0
41458,114523,0
131749,103194,0
108060,96280,0
107673,111553,0
71737,74545,0
112161,135825,0
79836,86631,0
101630,53358,0
34596,60573,0
99045,111535,1
128139,13787,0
3912,24202,0
13625,86331,0
27115,48069,1
30586,21047,1
45404,137627,0
18638,11859,0
88587,88584,1
69520,72466,1
104763,103772,1
45846,47749,0
111150,90646,0
99528,62191,0
87454,52417,0
127229,127256,0
80805,135105,1
41762,45834,0
103507,69561,0
90653,23836,0
35032,84265,0
65661,42876,0
136585,131083,0
88384,67212,0
52652,77702,0
1037,3859,1
30535,95484,0
85519,122051,1
113993,53857,0
21097,8780,1
40208,91731,0
57851,78443,1
105211,19556,0
26970,131122,0
41568,103848,1
28997,5669,0
54959,54963,1
50587,62480,1
7132,12134,0
7005,65117,1
90536,73311,0
52799,119785,0
11243,13856,0
82934,44280,0
15922,84996,0
91461,45613,0
44620,37733,0
45941,45598,1
129943,9640,0
25947,51465,0
51386,77737,0
113274,128048,0
76745,70645,0
32434,17378,1
44287,74320,0
29007,50922,0
88649,60113,1
80171,44616,0
70850,71947,1
121982,68157,0
87571,81686,0
103403,108621,1
7034,72147,0
67050,43279,0
125236,117184,0
15286,38705,1
116528,133769,0
102698,102665,1
104434,47103,0
31406,65779,0
116206,64802,0
1868,38257,0
135116,56899,0
105716,16779,0
134130,128003,0
108227,103027,0
117621,931,0
25339,49332,0
71406,60947,0
104885,74919,0
118939,68730,0
16875,74752,1
49011,130701,0
28893,91519,0
65546,14291,1
89179,97185,0
90722,67686,0
83362,46220,1
27975,52418,0
89851,132570,0
94754,79548,1
11571,130939,0
40860,123562,0
61988,3280,0
70326,62864,0
133551,28327,0
8838,120718,0
129816,20791,0
56717,130055,0
33212,65153,1
17620,7196,1
68027,51427,0
57705,47252,1
127809,79900,0
58918,70353,1
118173,100749,0
3814,70289,0
24594,25534,1
116895,115835,0
14961,73897,0
131618,107356,0
21359,64785,1
21832,21605,1
54001,135077,0
17054,48490,0
64768,68899,0
21645,71814,0
78786,33889,0
20365,20463,1
15681,3864,1
135982,114236,0
82413,23675,0
98139,134170,0
135144,109030,0
19453,43667,0
69788,67303,0
6767,96906,1
70643,70664,1
111591,128199,0
68294,86803,0
115524,7562,0
82148,8881,0
124222,35711,0
51442,50991,0
7362,30407,1
93531,134395,0
114240,113322,0
117979,32276,0
18490,123502,0
97454,19877,0
123997,94035,0
6942,41332,0
18837,34831,1
65010,70456,0
137556,98032,0
26215,70051,0
55005,73876,0
68264,65318,0
10870,71436,0
48137,12688,0
43180,36352,0
27629,33763,0
23364,113295,0
130493,22189,0
125283,56005,0
26906,130578,0
48073,7518,0
104596,57589,0
30215,118487,0
40021,34899,1
34798,34959,1
3119,36911,0
28936,2066,0
36992,45239,0
55974,132071,0
1816,46757,0
118415,60822,0
11555,43403,1
71163,100520,0
17762,103729,0
78320,136095,0
95566,95358,0
106433,53682,0
50789,38843,0
82922,87833,0
30777,76224,0
98580,91676,1
43053,108296,1
59325,67646,0
119936,19332,0
17596,65306,1
12315,1416,0
84306,104051,0
70955,125642,0
16110,17860,1
1364,130749,0
100717,133023,0
9517,9991,1
30458,82924,0
62103,94639,0
84487,54034,0
1826,80101,1
121388,58788,0
33366,79069,0
93559,4372,0
91603,81957,0
51615,112554,0
100628,100629,1
86893,86728,0
26770,129998,0
63542,12939,0
87837,111860,0
47527,117741,0
109262,16924,0
14410,9605,1
111739,134727,0
27975,118293,0
19320,32785,1
48259,48246,1
58979,82568,0
97539,103949,1
56339,116328,0
39538,33393,1
10662,12494,1
74210,130951,0
14049,24107,1
48771,69055,1
92347,127040,0
96323,59486,0
23407,2572,0
14160,24891,1
105619,68295,0
31861,31277,1
24173,131440,0
369,2992,1
40939,20332,0
63338,4998,0
117170,13952,0
117364,8165,0
22039,14292,1
21608,14453,0
44725,5364,1
107942,104075,1
46692,47994,1
16413,68544,0
114481,22637,0
27754,9707,0
79732,27332,0
81555,21061,0
73068,44205,1
64176,101283,1
54478,11724,1
31150,48601,0
24751,65138,0
21318,62082,1
115692,48915,0
91762,89039,1
104763,66130,0
5990,36946,0
108548,85641,0
2377,34884,0
35913,5157,0
8982,85137,0
129215,40995,0
29054,125296,0
3648,119225,1
106519,37735,0
71668,105244,0
12193,10899,0
11632,95301,0
14017,75055,0
30424,126545,0
40651,106402,0
13541,96947,0
75952,56626,1
2476,14198,1
105008,84245,0
91276,32292,0
4246,38698,1
110635,64481,0
64377,11058,0
69938,8512,1
131291,131290,1
128990,16418,0
41404,34735,1
62005,65543,1
4375,11657,1
11509,78843,0
19453,63903,0
47937,110228,0
12937,33515,1
61767,27761,1
29270,1920,1
8908,133659,0
3808,4750,1
48772,13050,1
5274,5767,1
33356,57337,1
87587,53420,0
26005,26078,1
18030,63593,0
84258,36467,0
68833,12909,0
27012,125396,0
34971,13348,1
71316,71410,1
51762,40419,0
66025,116108,1
8934,17779,0
134143,123065,0
47589,135480,0
32321,81482,1
115429,32242,0
677,30339,0
138159,94061,0
65643,129399,0
61625,44147,1
109251,96752,0
103737,104698,1
46854,60938,0
63007,73754,1
4503,5017,1
2073,62568,1
41545,25859,1
48018,32737,1
115881,89945,0
76500,120039,0
78946,36114,0
41807,46713,1
117654,55557,0
15406,128644,0
81934,63097,0
26170,110137,0
46086,114860,0
126386,104250,0
33313,75836,1
80694,13770,0
78615,86065,0
94246,44873,0
72370,28703,0
30667,8894,1
88897,120324,0
138121,10499,0
56631,61724,0
4061,28636,1
73059,111280,0
8081,57756,1
22603,20870,1
18670,63487,1
110061,31181,0
42055,13501,0
75935,113853,0
30945,108594,1
25145,62532,0
23561,12710,0
97055,38284,0
68836,68846,1
112590,14110,0
66190,63715,1
5283,77643,1
18818,27624,1
117404,93645,0
131560,99828,0
48335,48272,1
66640,972,0
15750,58563,1
35992,74742,1
82945,135906,0
131703,59237,0
11794,37999,1
44603,122599,0
69413,117371,0
85814,134646,1
6284,75296,0
54327,65773,1
22079,61871,0
109364,47195,0
130084,118217,1
16383,17656,1
10637,122478,0
80534,15968,0
3739,22598,0
135884,40284,0
50745,60801,0
112461,112468,1
134357,126150,0
104998,106097,1
10042,35873,1
129717,49848,0
101859,133082,0
135631,37636,0
84828,17723,0
35981,31421,1
90817,86882,0
71115,18297,0
127058,80905,0
90686,1546,0
85405,121516,0
20990,1932,1
53756,136636,0
44964,72406,0
13019,43008,1
137065,12198,0
47068,108767,0
92712,47650,0
24435,102115,0
52871,52985,0
16026,88030,0
25556,6593,0
68731,46155,0
1624,1656,1
113558,100323,0
24742,24543,1
1829,18696,1
9751,50128,1
66326,79305,0
69809,90638,0
18184,42315,1
117042,106915,0
133726,104710,0
114275,26051,0
27626,30198,0
65926,120568,0
11611,14679,1
5746,17707,1
92895,115945,0
10993,31878,1
100963,69284,0
136035,57514,0
32347,28801,1
37704,45748,1
1801,16446,1
49940,96201,0
76125,28060,0
64820,76076,0
82651,40206,0
116347,77903,0
8148,44579,0
98082,56214,1
124530,104402,0
21440,130353,0
20632,54172,0
94121,127532,0
33526,36068,0
73709,23027,0
101282,103089,0
71374,117825,0
117970,86884,0
23387,23586,0
89407,118005,0
110993,81894,0
75531,120086,0
93395,19189,0
39616,21670,0
9204,30530,1
134190,110074,0
52953,126815,0
39959,98471,1
88531,60505,1
41470,15439,1
137948,23758,0
72034,72727,1
37832,22251,1
11114,78281,1
92511,13802,0
16734,18811,0
16398,36394,0
44398,55526,0
13100,43486,1
128665,130669,1
106187,11668,0
12856,13263,1
75006,1194,0
115178,46552,0
84874,77384,1
131253,79727,0
40048,84539,0
5886,114092,0
26408,92039,1
38304,55471,1
36573,36572,1
127694,123748,0
82152,110601,1
115769,7679,0
86823,115816,0
105506,123003,0
46810,24623,0
2205,55442,0
54560,98295,1
52686,16031,1
40251,88374,0
102746,106108,1
125490,129403,0
99884,33673,0
85230,125465,0
23112,27177,1
42378,6780,0
91518,35564,0
41515,134376,0
675,63090,0
114430,11970,0
20716,7523,1
74430,52648,0
2920,15293,1
41383,133586,0
57630,33942,1
51402,56601,0
137403,27522,0
125213,98241,0
2499,12884,0
84857,100359,0
101124,102705,0
108599,89766,0
59326,59261,1
124029,41667,0
30680,44332,0
11223,16598,0
23012,2077,0
19741,18776,1
111798,28358,0
57149,92783,0
94027,68072,0
116863,125278,0
23355,49580,0
100503,64609,0
105814,124909,0
2276,24999,1
64689,136522,0
131276,92575,0
68765,31772,1
8646,58075,0
69124,100202,0
32393,117213,0
45033,156,0
4056,101638,0
48221,85682,1
13418,20804,0
103872,103871,1
66151,85059,1
77836,14420,0
52103,88165,0
9294,83539,1
74165,134932,0
119728,42640,0
112713,83620,1
33957,132819,0
36198,69752,0
118121,118042,0
49945,43295,1
4849,61144,0
4055,73905,0
7916,29495,0
80968,119875,0
64814,74972,1
99854,99875,1
22793,37988,0
62580,99635,0
24374,66171,1
68742,28920,1
32301,28327,0
122553,57234,0
95555,49211,0
134072,110040,0
13763,85309,1
96036,68659,0
61667,6443,0
41573,110301,0
15624,80118,0
3180,99550,0
33233,43162,1
27719,27884,1
124756,130688,1
46355,66841,0
54514,12120,0
67685,60241,0
35851,36088,1
36501,28838,0
104828,112307,1
49797,121708,1
52091,92242,0
113255,130779,0
21031,66577,1
2512,81783,1
83052,48779,0
54881,104633,0
99316,105096,0
106371,61485,0
27160,2370,1
106002,29757,0
111212,44588,0
67282,47997,0
102429,31894,0
83058,72851,1
104,2005,1
33361,127289,0
102824,104074,1
26950,2097,0
79746,52585,0
42999,18900,1
98321,30383,0
18193,27067,1
33638,69168,0
131197,131232,0
16546,26450,1
63706,81933,0
41456,137107,0
28650,12111,0
15002,14916,1
122727,81834,0
8871,9031,1
113950,20341,0
28117,48413,1
110780,123571,1
96025,126546,0
42285,18263,1
57637,73261,1
96808,121508,0
79973,5112,0
21054,59723,0
98335,98198,1
36046,58092,0
69496,15077,0
113928,78809,0
60400,29596,0
4036,532,0
57425,40193,0
19350,19020,1
17974,17955,1
93006,99490,0
5629,63953,0
12831,119666,0
8921,53299,1
24804,104418,0
36721,95958,0
35289,14933,0
56723,9892,0
15106,67860,0
89121,81004,0
73690,85083,1
16111,96674,0
44808,118281,0
83041,51020,0
29417,53006,0
130752,105881,0
84230,79760,0
120621,93851,1
84907,54523,0
77294,91934,1
89028,78156,0
24752,133809,0
1193,92682,1
131936,121710,0
76707,49449,0
115644,137994,0
130526,107818,0
70768,24321,1
129126,16187,0
46069,68337,1
44314,25718,1
30662,20714,1
369,2286,1
100789,97414,1
137645,36262,0
26880,24072,0
74679,84434,0
33844,65334,1
134340,117094,0
60588,48834,1
130654,100887,0
90005,83344,1
87351,97733,0
68230,26830,0
25977,20348,0
18770,120071,0
116874,12170,0
94679,23743,0
26583,42583,1
131403,137220,0
15918,38881,1
73637,25950,1
1466,105727,1
109149,88617,0
33369,12096,1
71092,103435,0
67750,131554,0
125915,29006,0
2732,122570,0
11575,6702,0
4859,5267,1
41044,58326,0
25577,2421,0
65601,89809,0
29270,29338,1
6762,87949,0
38221,118749,0
10360,31857,0
92723,87617,0
97891,72819,0
47316,77830,0
72215,129606,0
48759,50071,0
81313,44072,0
59135,33115,1
28243,69588,1
36723,19451,1
41649,96908,0
125824,36226,0
58393,74324,0
64693,2205,0
52096,127513,0
67269,92047,0
29186,130260,0
53210,890,0
62037,37467,0
30984,138298,0
1506,86588,0
39416,58143,1
60208,87362,1
299,26610,0
30622,78630,0
2038,47736,1
2664,38188,1
30723,8013,0
54959,55073,1
98022,112757,1
99904,738,0
27865,32702,1
108842,115941,1
122465,104503,0
21823,38427,1
102891,126902,0
41874,14567,1
48492,6095,0
24921,51767,0
66943,55477,0
53528,108691,0
110382,119051,0
82522,162,0
66281,35144,1
110501,69465,0
39274,37077,0
33230,76903,0
2473,29185,1
45683,31909,1
111127,118786,0
52907,31189,1
6485,59413,1
22068,50050,0
14905,60261,1
18890,34893,1
89252,51704,0
113184,89820,0
48726,29188,0
56345,79812,0
102123,6873,0
10955,47466,0
109486,103855,0
20998,16681,0
90751,130022,0
14421,16248,1
52383,20432,1
26081,67302,0
117232,95313,0
122413,58058,0
41378,113952,0
135389,100377,0
124104,106678,0
126363,128219,0
43788,73315,1
46365,106551,0
65603,2206,0
93224,137042,0
79550,72053,1
93643,31975,0
50829,17798,0
88070,51830,0
119398,104277,0
132802,66560,0
111597,13366,0
13144,13116,1
106159,50352,0
136629,66383,0
5616,77235,1
18725,3573,0
34895,16187,1
132645,40999,0
6857,11463,0
908,119610,0
32681,41098,1
134776,88288,0
129692,72682,0
119002,121778,1
84629,82754,0
20279,14246,1
90928,109247,1
55324,57184,0
79930,97369,0
26644,31585,1
130069,30660,0
109349,134466,0
34501,72284,0
58091,58156,1
38379,26477,0
38454,96526,0
62369,97052,1
61197,79119,0
72632,83823,0
28825,65825,0
27174,77024,1
11919,25982,0
118187,26530,0
2157,44990,1
136643,72263,0
54998,54991,1
60049,106899,0
24481,28557,0
13296,127183,0
46930,61544,1
63891,1326,0
1722,79135,0
41937,126312,0
66421,81114,0
26091,75790,1
89621,89885,0
14611,33507,1
8053,123996,0
34903,50841,0
5263,95230,0
94522,33789,0
65504,104768,0
60866,107881,0
74481,105678,0
52787,94571,1
56546,51474,0
25744,15497,0
69778,56080,0
87214,12487,0
90788,89215,0
71370,103671,0
106075,105350,1
19714,18691,0
5425,24161,1
78053,56709,0
98305,106350,0
80424,63892,0
63009,2780,0
119674,69913,0
77121,113141,0
17259,101077,0
127402,28097,0
38596,100300,0
1422,93965,0
100953,111042,0
132273,28838,0
58093,39881,0
136393,3036,0
24610,19232,1
52641,16655,1
23662,52827,0
19667,99497,0
72452,16281,0
25444,63931,1
53732,65434,0
73499,69151,0
85662,71181,0
30688,35749,1
117579,120911,0
38766,128923,0
94810,74067,0
28407,96583,0
124971,121092,0
43057,118891,0
48071,16217,1
22474,61556,0
68991,57492,0
103483,77859,0
4764,121729,1
31234,7705,1
92772,98012,0
35038,61594,1
59778,130780,0
67120,64409,1
42783,41946,1
24219,18068,0
124027,66798,0
58152,134534,0
88785,53150,0
1550,36868,0
4156,75577,0
34919,21405,1
49875,12963,1
49863,35827,0
115720,95395,0
33488,65994,0
5498,60077,0
88991,27429,0
118849,105294,0
4330,24261,1
21985,108601,0
106761,28072,0
108625,39239,0
9175,20330,0
63330,24063,0
7681,101433,1
131418,54576,0
102735,55594,1
100309,137638,0
17493,17099,1
70476,70478,1
34663,67707,1
79470,65344,1
53700,45900,0
104267,22561,0
17547,61670,1
43645,43681,1
89565,27558,0
137694,16530,0
67043,72447,1
6095,48763,1
24300,6447,1
42064,115991,0
90781,12807,0
29494,61448,0
96444,85945,0
5497,36291,0
49494,116371,0
12117,10510,1
55238,34568,0
527,107901,0
10146,26509,1
41809,85469,1
124027,33441,0
61505,138398,0
60281,129125,0
137841,16112,0
3930,4684,1
84128,83749,0
109853,134076,0
103700,39181,0
136255,63746,0
17835,70752,0
2064,4808,1
115761,118867,0
47716,108314,0
36995,78548,0
29119,125633,0
37187,81081,0
35968,47658,1
22129,22433,1
29391,29932,1
117970,23490,0
87919,99530,1
31489,12449,1
6388,105524,0
72933,19581,0
21683,64599,0
99602,14716,1
55305,92820,0
75872,73762,1
60924,89541,0
34178,12714,0
39416,40122,1
3843,39913,1
56077,52636,0
18311,131061,0
132610,4462,0
24757,104222,0
36888,23604,0
32676,16336,0
73389,87415,0
17544,63296,0
3084,22437,0
77501,41528,0
55004,7404,1
31133,86456,0
62311,27114,1
12336,135996,1
77632,77663,1
717,77647,1
137346,52081,0
48825,31710,1
121212,56906,0
85539,105342,0
50000,138178,0
108088,116391,1
50969,64384,0
112039,86972,0
68451,22853,0
6657,58558,1
104635,111455,0
27114,49187,1
87767,18356,0
38901,46011,1
38436,134533,0
76590,124335,0
98000,54055,0
93768,55749,0
87379,60078,0
2846,112444,0
20111,43452,0
126244,34615,0
93187,42876,0
45785,120402,0
19148,20879,0
5458,95691,0
27801,15884,0
13022,24836,1
