id1,id2,bert_similarity
133245,133244,0.4367094039916992
41842,24029,0.13029919564723969
9877,45962,0.22979332506656647
93046,25008,0.20381741225719452
57202,114988,0.61768639087677
116205,19492,0.45573464035987854
26859,22835,0.3568478226661682
22211,76287,0.11076964437961578
12111,12228,0.7904051542282104
57047,107039,0.40673965215682983
75626,82825,0.12809807062149048
68072,66899,0.10411800444126129
46113,1306,0.06533323228359222
17403,66138,0.14437821507453918
63613,116286,0.14132675528526306
126252,56875,0.28907257318496704
76795,30797,-0.002876024693250656
101502,49203,0.2633717656135559
19043,76605,-0.014345414936542511
54644,54696,0.5694699287414551
79680,105610,0.17377886176109314
137250,140,0.0
6497,115313,0.01891319453716278
125153,102895,-0.05154673755168915
74326,9687,0.2552119195461273
80237,42471,0.1712569147348404
24727,36563,0.5264040231704712
46885,48599,0.6969763040542603
79934,32315,0.0795188769698143
9637,105174,0.10915648937225342
95738,66079,0.15665662288665771
46865,64285,0.16657742857933044
50188,16171,0.31695252656936646
127985,67479,0.17491640150547028
85085,40555,0.06583593785762787
136626,48437,0.0
4767,10574,0.6529990434646606
125657,103724,0.10202953219413757
105048,119583,0.06924377381801605
95923,105286,0.04194915294647217
24506,12189,0.12736906111240387
73194,21591,0.20674951374530792
45370,30224,0.6263343691825867
37889,45251,0.04436924681067467
61577,17660,0.4246060252189636
66807,83184,0.5402494668960571
17828,23444,0.08563172072172165
40036,64631,0.1432073414325714
70712,99457,0.4552185833454132
14980,82376,0.0920039638876915
45484,59021,0.6931684017181396
36033,48649,0.4021875262260437
64407,77412,0.0
18787,24721,0.2656838297843933
26953,26929,0.5077724456787109
7404,80947,0.24586158990859985
50819,79512,0.13627564907073975
117249,89667,0.40299952030181885
62027,62030,0.4401307702064514
24197,24147,0.6423411965370178
19116,69405,0.07009865343570709
92276,80216,0.0
42570,41870,0.6259157657623291
1573,27947,-0.0031984327360987663
78538,117951,-0.014871366322040558
24761,6181,0.6669599413871765
135394,70597,0.09961807727813721
44620,63271,0.13906002044677734
23725,37028,0.5355037450790405
102603,116403,0.540056049823761
5231,69582,0.09697932749986649
90131,77679,0.17031419277191162
96924,111367,-0.01778169348835945
96565,3885,0.1554172784090042
111004,55565,0.30291879177093506
99199,11357,0.10155410319566727
50373,52090,0.10565100610256195
18745,50692,-0.03471362218260765
34806,53692,0.33853620290756226
4538,43228,0.2784608006477356
18524,19458,0.5809262990951538
27714,68526,0.1017545610666275
57278,54064,0.6153216361999512
133589,90654,0.0
113852,35400,0.46232154965400696
6629,23076,0.27786752581596375
49189,27696,0.5650531053543091
16329,73924,0.3700898587703705
27358,114114,0.10262761265039444
26705,90417,0.21810144186019897
38841,27456,0.4523443281650543
99827,51767,0.13446880877017975
51737,63604,0.16912969946861267
69766,34067,0.4950205087661743
88456,88477,0.44411414861679077
51671,51568,0.7063604593276978
70662,108482,0.0700966939330101
25350,35177,0.40714335441589355
114600,131387,0.0
46585,42294,0.2860602140426636
102152,72887,0.13315382599830627
6596,41715,0.465265154838562
28542,26310,0.3122275471687317
69525,118966,0.0057548414915800095
44209,44108,0.6863002181053162
122268,68091,0.18338754773139954
10564,32367,0.6991093754768372
55628,136857,0.3180379271507263
121619,47445,0.10014007985591888
93157,128481,0.14792659878730774
70953,128680,0.23179775476455688
4951,19370,0.46486687660217285
129864,91906,0.15745538473129272
21886,72709,0.3442400097846985
7416,30400,0.29852619767189026
93003,31077,0.21049411594867706
83013,113253,0.20441244542598724
7254,1288,0.020862262696027756
119249,74467,0.014013262465596199
24160,23218,0.17788763344287872
49951,62911,0.43369510769844055
104541,104645,0.6026986241340637
60499,41674,0.25125476717948914
77514,68980,0.18940997123718262
79609,62886,0.1664980947971344
575,42255,0.10837189853191376
110671,55829,0.1689014732837677
65924,47985,0.5656545162200928
86584,86583,0.8342419862747192
108014,82180,0.019115891307592392
37368,98010,0.12997761368751526
121632,4739,0.14491596817970276
67434,46726,0.0
110190,36065,0.021301325410604477
64536,107116,0.05737992748618126
67264,88707,0.0
6126,13326,0.647679328918457
94507,99406,0.0
21532,53888,0.5824117660522461
15068,131806,0.253985196352005
44944,86387,0.5300502181053162
44879,53534,0.2704503536224365
13198,13889,0.5590925216674805
11286,37210,0.0
116457,113150,0.15873044729232788
10497,31945,0.0
52098,52291,0.7601327896118164
77387,77403,0.7325798273086548
31073,138397,0.13955599069595337
38378,119478,0.13887955248355865
94366,87203,0.4963962435722351
133528,74050,0.04471248388290405
14227,79273,0.3975556492805481
51302,39447,0.24456152319908142
23313,87207,0.7170106172561646
105704,121563,0.6793827414512634
90594,86060,0.08014629781246185
60308,65650,0.6143496036529541
37576,137947,0.06897516548633575
130149,65042,0.41010749340057373
7693,10887,0.4614909589290619
110176,101767,-0.051417361944913864
104547,8229,0.0
56459,97102,0.06457499414682388
18125,47585,0.5492610931396484
21924,88454,0.2808542549610138
25226,7672,0.20739316940307617
113592,112973,0.25343191623687744
60387,18543,0.649377703666687
9534,19210,0.6186385154724121
87617,89638,0.0
81725,105314,0.13363122940063477
17906,20307,0.4664177894592285
100603,13124,0.29293516278266907
76673,61721,0.0
17924,123261,0.19109293818473816
66911,117505,0.03626193106174469
87846,28134,0.596100389957428
119969,70440,0.03635074198246002
63931,60720,0.6625164747238159
100889,108506,-0.021838385611772537
118101,22985,0.02702343463897705
103412,67215,0.0
99693,119516,0.005864020437002182
102424,21744,0.27208006381988525
133876,22669,0.0
43146,24661,0.6908790469169617
18221,20114,0.48530763387680054
659,20279,0.5930502414703369
12890,49822,0.40181976556777954
46738,10657,0.5482178926467896
27193,136918,0.0
54852,12358,0.09276237338781357
83593,70734,0.22717051208019257
57490,51,-0.028020605444908142
3230,75584,0.0
98378,39591,0.1777586191892624
26435,26449,0.7147088646888733
80645,80639,0.49976879358291626
102771,26827,0.04113944619894028
112968,16133,0.073117196559906
133092,83442,0.14124375581741333
73568,117499,0.0
27186,46509,0.2824930250644684
52542,130846,0.1530625969171524
33661,67726,0.10450517386198044
31999,100689,0.11088179796934128
6791,69373,0.5104984045028687
9833,110726,0.0
12508,89777,0.16003085672855377
83485,47185,0.33501261472702026
45218,91450,0.11498865485191345
50977,108608,0.06542140990495682
63642,56619,0.0
19306,21348,0.500192403793335
76380,83053,0.722069501876831
29088,88997,0.1049516424536705
3984,55604,0.6096348762512207
106233,66512,0.06388844549655914
7318,7408,0.6127451062202454
20271,64023,0.15360529720783234
106483,69078,0.11167248338460922
117278,72945,0.30889996886253357
24224,124520,0.04076417535543442
82321,27842,0.009015673771500587
20831,14143,0.0
14352,113085,0.1802411675453186
61961,20941,0.0
137789,3030,0.31840550899505615
67842,32718,0.045904796570539474
74950,14796,0.11659916490316391
77105,135449,0.03841494023799896
26940,11202,0.30872684717178345
94298,27847,-0.0029695816338062286
136173,86365,0.0
83696,129635,0.20939792692661285
5061,5014,0.6683275699615479
117216,103614,0.2582482099533081
8674,8896,0.5514297485351562
32665,33434,0.43567153811454773
113289,43893,0.23924937844276428
108322,65754,0.1989520788192749
80899,88953,0.2098654806613922
82745,24895,0.3159937858581543
67071,15143,0.11472569406032562
103077,70245,0.0911131352186203
12565,23421,0.7042647004127502
40953,17723,0.45729660987854004
14037,43612,0.3538251221179962
23332,7930,0.5509887933731079
29878,11822,0.15760719776153564
3378,56361,0.0
11913,84045,0.10343730449676514
48091,27807,0.5936696529388428
83520,6958,0.30477356910705566
48338,68396,0.3282598853111267
9912,89562,0.10773207247257233
10136,51757,0.5295764207839966
104486,34124,0.004710318520665169
13082,10438,0.24021285772323608
95681,84632,0.5226701498031616
78256,47203,0.12101767957210541
6501,72116,0.6888644099235535
57337,9946,0.12120060622692108
67033,86863,0.5992597341537476
38019,36277,0.49178072810173035
104767,111745,-0.06557933986186981
24353,56859,0.1480550765991211
73039,103638,0.22039078176021576
23588,91730,0.6372876167297363
47420,32844,0.4156472086906433
13645,19161,0.4263502359390259
47329,91685,0.0
64800,12388,0.11246907711029053
16963,16373,0.5255002975463867
20171,20045,0.42758363485336304
65873,9457,0.007042296230792999
24360,80787,0.17547035217285156
111954,38369,0.02962353080511093
40142,32785,0.6613672971725464
61535,19149,0.2156764715909958
36702,133362,0.0
22184,75918,0.0
135988,23102,0.008051900193095207
22811,11576,0.4592660367488861
44791,10376,0.14470331370830536
1833,31051,0.21309486031532288
8492,9175,0.4149654805660248
13598,113324,0.3512773811817169
138084,60595,0.0
33451,50385,0.6952517032623291
106866,103949,-0.06542535871267319
2901,1725,0.4590427577495575
36150,19950,0.35748061537742615
3300,36386,0.5951555967330933
68306,112428,0.006203734315931797
24899,36298,0.5690573453903198
40847,96627,0.0
2049,17179,0.5064812302589417
9734,10086,0.19619134068489075
31771,118706,0.0
76099,56520,0.36731404066085815
53094,49894,0.2322312593460083
99279,111247,0.15897873044013977
31646,31899,0.5256434082984924
133177,96234,0.0
85122,84856,0.11423321068286896
44172,74106,0.026845458894968033
61049,81034,0.20943693816661835
1614,20896,0.24290767312049866
30303,62291,0.24766990542411804
4294,14063,0.5999521017074585
67276,67268,0.6804925203323364
16695,62908,0.10792989283800125
6201,69160,0.6450386047363281
102356,93720,-0.0012697193305939436
12177,136071,0.36531445384025574
10459,44052,0.2360525280237198
105274,105272,0.5182034373283386
36199,103613,0.4513024091720581
83009,28634,0.0
14047,67240,0.25042545795440674
75086,118932,0.0
100790,66021,0.11742329597473145
124135,60597,0.023782026022672653
81497,98170,0.1850101202726364
117279,109414,0.052796341478824615
11098,60575,0.5702744722366333
58186,37783,0.12504813075065613
24904,11000,0.44363436102867126
69109,18589,0.5783625841140747
61672,10822,0.12711532413959503
4638,16979,0.6064993143081665
38402,8113,0.6815696954727173
75421,64845,0.21872204542160034
42351,6008,0.48543787002563477
38699,61008,0.7198128700256348
47615,47380,0.6493498086929321
34814,53976,0.7321082949638367
2299,62189,0.5001009106636047
97366,43643,0.3156887888908386
90102,94154,0.0
5812,7382,0.2133156657218933
74516,50921,-0.005559898912906647
46914,25029,0.49661070108413696
4154,75203,0.6478477716445923
48967,6158,0.5632681846618652
4565,33249,0.4806305766105652
8447,85549,0.0009996932931244373
43697,98387,-0.040828995406627655
94805,57164,0.032548073679208755
1181,93421,0.011374400928616524
33138,108992,0.0
68469,70060,0.3882911801338196
115354,73878,0.06553702056407928
61248,61192,0.45660337805747986
37885,37851,0.6400943994522095
130261,106389,0.0
4997,31649,0.3625597357749939
70558,32217,0.15255479514598846
3031,84300,0.07387010753154755
19162,17862,0.17822997272014618
116232,78626,0.5520505309104919
47514,52724,0.26845845580101013
70387,118409,0.15973107516765594
73906,27525,0.10037308186292648
76747,115109,0.1996370106935501
14567,41841,0.6054930686950684
30246,28894,0.27323001623153687
2371,110671,0.14356406033039093
108459,13385,0.34986239671707153
44820,69035,0.5155279636383057
53209,32952,0.5111043453216553
107349,67310,0.05364876240491867
23227,51494,0.29036563634872437
17891,17947,0.6783797740936279
7154,67507,0.0
640,92011,0.7149300575256348
59078,11155,0.16742879152297974
122499,115697,0.11330782622098923
25655,98972,0.041012417525053024
120135,130400,0.2713663578033447
110659,25801,0.43141043186187744
90432,16762,-0.02816961333155632
40989,69263,0.4604584872722626
106381,82474,0.12452248483896255
27688,12114,0.020749889314174652
54353,46902,0.037663206458091736
19450,10612,0.10128991305828094
102109,44380,0.33672744035720825
5249,17673,0.5970634818077087
110159,120834,0.5651742815971375
44990,122871,0.7754064798355103
130159,54559,-0.0011766180396080017
65740,16423,0.1296638548374176
5315,97004,0.24656182527542114
18535,114924,0.1347956657409668
31503,47099,0.6445028781890869
75916,3361,0.0
2164,123729,0.034636564552783966
82018,96123,0.24317625164985657
107402,94459,0.1816592514514923
53884,7660,0.5036622285842896
61096,86888,-0.04167305678129196
125409,126756,0.2694645822048187
47756,117027,0.25544050335884094
8252,18275,0.08684700727462769
17905,20129,0.14613966643810272
98082,35658,0.15924488008022308
102942,10197,0.11200176924467087
16809,40629,0.003849327564239502
45462,73518,0.43949565291404724
47368,18719,0.6157760620117188
125565,51195,0.07096488773822784
91240,107105,0.0
55244,52534,0.036262378096580505
91779,10617,0.06299203634262085
91611,31980,0.1416490077972412
46202,46220,0.5709162354469299
58035,99721,0.190830260515213
137083,80727,0.053250644356012344
4839,11541,0.6323074102401733
33125,134979,0.0
73446,14223,0.0
125669,126505,0.16372045874595642
91884,43497,0.18753717839717865
27114,54001,0.33614790439605713
53461,120097,0.22307364642620087
23939,126807,0.1442318707704544
72131,66823,0.19778844714164734
76570,64950,0.3992820680141449
15499,70465,0.5080348253250122
127509,124160,0.1621513068675995
97427,65487,0.7063271999359131
11860,29236,0.50736403465271
39613,24183,0.7484423518180847
24440,79885,0.35077980160713196
18787,40864,0.5325707793235779
107890,30741,0.0
50669,99643,0.1304481029510498
23691,11675,0.30218958854675293
29234,21378,0.28570133447647095
86035,101320,0.15494604408740997
23710,21455,0.11727841943502426
16132,18272,0.6351998448371887
52138,97337,0.07377629727125168
65826,26786,0.1075623631477356
122935,23869,0.12489490956068039
102848,102754,0.8503720164299011
123170,71830,0.10983356088399887
34415,49099,0.2625829875469208
130567,103210,-0.021107744425535202
90815,55028,-0.04255183786153793
25373,76059,-0.0005289651453495026
66492,81150,0.373813271522522
92394,56416,0.003928599879145622
36022,60989,0.16517086327075958
97286,127997,0.010903708636760712
132,100890,0.10202494263648987
19472,133518,0.18085961043834686
47299,38877,0.14787569642066956
46975,16266,0.1292036771774292
109419,108357,0.0
99539,99537,0.5275148153305054
129608,125249,0.03327671065926552
19218,7705,0.29729577898979187
85712,103281,0.724021852016449
15537,70806,0.4920841455459595
124888,119824,0.16985157132148743
37236,68668,0.1283429116010666
58532,76157,0.18063166737556458
62725,52574,0.5826312303543091
135499,32223,-0.1078183725476265
24529,135113,0.12180294096469879
35987,48347,0.6084569692611694
6277,60967,0.6373217105865479
12942,25380,0.4408601224422455
9381,94146,0.5138854384422302
80104,92689,0.015478484332561493
101391,103186,0.06306909024715424
29269,29440,0.49367421865463257
33184,12890,0.6412484645843506
64410,33592,0.3139057755470276
32329,52108,0.15527230501174927
11131,6616,0.5606576204299927
98984,76426,0.24010807275772095
48008,51138,0.2364201694726944
120839,24029,0.008629683405160904
110115,53475,0.08584309369325638
58862,34112,0.3349294066429138
5895,62279,0.6153414249420166
592,84005,0.34440070390701294
13134,17289,0.5704382658004761
78684,79439,0.0
127158,54741,0.0034979619085788727
99449,90226,0.0
81539,42403,0.22665907442569733
64146,2270,0.4193703234195709
24482,18508,0.6286376714706421
100918,3444,0.09020017087459564
38950,50630,0.16424252092838287
80453,107340,0.11808735132217407
66315,134278,0.18830005824565887
26869,69471,0.36265984177589417
124581,28949,-0.0022762902081012726
99366,101574,0.2659357190132141
50756,132180,0.2001362293958664
1794,1658,0.41206133365631104
6307,24971,0.56775963306427
20297,19046,0.4248664975166321
8412,83910,0.15091165900230408
107567,126754,-0.05276588350534439
109408,108980,0.13148406147956848
92258,18024,0.3189150094985962
83358,70374,0.5270234942436218
158,27406,-0.05422551557421684
114877,62386,0.1195545420050621
84820,86341,0.0913713276386261
13430,18870,0.5830492973327637
78574,91424,0.5775561332702637
6670,46568,0.2794792652130127
55857,8323,0.4559871554374695
71937,59661,0.6537402868270874
71099,112252,0.2897160053253174
64127,64137,0.7156895399093628
125543,131229,0.08560077846050262
52353,43134,0.19675913453102112
31075,112443,0.15413013100624084
33142,11501,0.28594163060188293
6278,46707,0.5883668661117554
126911,129345,0.01746654137969017
115223,70233,0.4929284453392029
106920,53832,0.10460738092660904
130274,102340,0.12040616571903229
137769,89887,0.0
9537,17932,0.1022455096244812
22018,20895,0.6346578598022461
128616,50043,0.13006339967250824
3291,42520,0.1955568790435791
93746,137561,0.22332997620105743
57915,49667,0.10474207997322083
27343,74680,0.6695471405982971
137488,34209,0.0
30036,137340,0.0
10144,17313,0.604285478591919
87148,108855,0.6226783394813538
71818,94978,0.24758103489875793
65940,65945,0.7768454551696777
9042,12106,0.2955843508243561
112253,112679,0.12349218875169754
57498,125400,0.017215050756931305
24577,111154,0.38084593415260315
75792,135749,0.10061146318912506
21269,64177,0.17938601970672607
65032,88488,0.03428811952471733
105897,104808,0.32595956325531006
36064,131995,0.12073490768671036
77284,84119,0.48119109869003296
84998,137076,0.09513022005558014
2575,10151,0.4403781592845917
8223,138085,0.0
595,127786,-0.16818884015083313
101108,37781,0.060667626559734344
59435,9833,0.19340038299560547
71260,73511,0.1981857866048813
67849,71208,0.0
86514,53858,0.17641925811767578
55092,55048,0.7010430097579956
107964,30988,0.053923100233078
126438,53082,0.07390108704566956
11917,97963,0.0
61431,93988,0.01672363467514515
13384,7265,0.5811304450035095
22937,11378,0.5569900274276733
1458,116893,0.007040895521640778
97079,120077,-0.01352357491850853
56844,83685,0.523145318031311
112414,24,0.09771598130464554
58894,81521,0.22847390174865723
122337,94057,0.1450509876012802
58353,117610,0.12965667247772217
115836,121946,0.0
92323,135493,0.01094285398721695
5249,25333,0.42476052045822144
1006,110699,0.16150829195976257
35850,35919,0.6213447451591492
47437,47900,0.5131803750991821
34816,61639,0.7036999464035034
2923,18053,0.35311323404312134
31735,68739,0.35939234495162964
38065,58755,0.11406119167804718
7299,8274,0.1142430528998375
121809,34733,0.16117116808891296
23076,36298,0.14970247447490692
83721,103018,0.16905860602855682
100242,58811,0.18599973618984222
129534,5264,0.026172351092100143
39059,99764,0.19395972788333893
4142,17097,0.6591576337814331
30241,64132,0.0771169364452362
55893,113049,0.4164263606071472
57479,61669,0.36726248264312744
6964,86672,0.10425569862127304
46727,10813,0.6040290594100952
97253,79478,0.5776836276054382
100399,71686,0.37739717960357666
50553,71785,0.046850286424160004
87897,117447,0.23113903403282166
20833,95505,-0.008919626474380493
36810,23795,0.36655914783477783
74227,48895,0.0
62451,39478,0.2577255368232727
22027,39605,0.47473129630088806
44446,44414,0.6237688064575195
34590,835,0.4570777714252472
11251,136206,0.0
11046,17389,0.46550458669662476
125857,75801,0.30144381523132324
121833,80055,0.023129835724830627
5413,6014,0.40231525897979736
56652,48966,0.13526427745819092
2136,63808,0.3890088200569153
8197,23692,0.3919050395488739
110010,937,0.38681551814079285
17872,41404,0.5011937618255615
5478,106690,0.026005413383245468
70730,131848,0.1549828052520752
15053,118330,0.060205936431884766
13965,79916,0.29992228746414185
61290,8452,0.1265217363834381
3238,41322,0.14509941637516022
2988,9842,0.326119065284729
2290,133505,0.040543634444475174
54329,99662,-0.04422249644994736
15344,16016,0.6115262508392334
21842,75275,0.0
135744,115231,0.0
36485,53812,0.08365485072135925
61683,122334,0.5708081722259521
62317,32800,0.5144784450531006
134293,113609,-0.14990130066871643
132904,102035,0.01333087682723999
76401,18271,0.27821293473243713
45911,40298,0.2772497236728668
98101,59830,0.0
46316,8644,0.2800998091697693
49558,18283,0.1630801260471344
115085,43957,0.22684428095817566
46548,2955,0.06704192608594894
23630,88575,0.06925070285797119
27550,114576,0.1771201491355896
3402,56807,0.2627694010734558
828,39952,0.5153145790100098
107656,121235,0.019984569400548935
16632,26051,0.42599499225616455
128747,130965,0.35238784551620483
18572,14513,0.22394227981567383
75601,75236,0.17200756072998047
135151,31238,0.0
36480,13678,0.5801700353622437
125540,40514,0.23417776823043823
61197,66151,0.5774677991867065
9337,104410,0.24662324786186218
106046,106076,0.4838476777076721
20792,7441,0.397271990776062
7480,46891,0.2836560308933258
4858,57084,0.18550437688827515
65685,31616,0.326324999332428
66073,86943,0.3336675763130188
47377,32737,0.7679789066314697
37228,77015,0.06665834039449692
68597,11199,0.0
42669,11031,0.2810911536216736
74719,99445,0.39330384135246277
26472,28488,0.1571769118309021
75949,90461,0.09744934737682343
41081,49959,0.40301036834716797
49730,110154,0.0
85275,132968,0.0
105140,134431,0.6001943349838257
122245,136627,0.059983670711517334
42064,79849,0.3943675756454468
42174,23943,0.5333271026611328
23664,55662,0.37673914432525635
21123,134125,0.12471948564052582
6201,60542,0.6677464842796326
16192,91708,0.15716859698295593
4833,27307,0.4862441420555115
106953,46961,0.015068860724568367
71923,43228,0.38405418395996094
20992,73131,0.2034418135881424
12790,116721,0.03925882279872894
62462,43492,0.4411383271217346
95676,133929,0.3362230062484741
91606,130096,0.0950038880109787
83751,12493,0.08788325637578964
7421,35280,0.5169410705566406
32132,106644,0.24315135180950165
128757,138421,0.0
117183,118527,0.41449710726737976
101399,68477,0.10773226618766785
119817,19316,-0.015498954802751541
6826,56611,0.35474467277526855
115971,118429,0.19017282128334045
57492,64005,0.0
76363,47061,0.09112909436225891
124377,118296,0.14912010729312897
110461,23292,0.01281651109457016
48705,18828,0.5708557963371277
10831,72264,0.5364776849746704
29698,65848,-0.0197440292686224
8877,34395,0.753968358039856
107303,74630,0.1689070612192154
19456,41285,0.16275788843631744
84407,84411,0.39756977558135986
44816,121818,0.05579574778676033
86798,109461,0.5034784078598022
71736,47812,0.0
26925,126720,0.4841025769710541
83000,2324,0.252877414226532
9642,100653,0.6347070932388306
69295,122240,-0.047747500240802765
24099,33150,0.47664302587509155
40732,70070,0.5555046200752258
134791,84984,-0.0531083345413208
108728,14408,0.12292945384979248
33973,82323,0.595321536064148
84525,10308,0.17046816647052765
69221,129578,0.2928670644760132
115861,56680,0.22131353616714478
10476,11703,0.3542378544807434
4392,66009,0.5498952865600586
30712,106252,-0.0816028043627739
506,115759,0.19833941757678986
3974,31373,0.5418870449066162
104662,96697,-0.06685615330934525
70686,17950,0.14554738998413086
34673,84853,0.5931852459907532
32973,37411,0.08740177750587463
39504,32388,0.4848502576351166
97312,98821,0.04554595798254013
126687,78479,-0.012658489868044853
42979,121320,0.07549196481704712
116348,89553,0.09007884562015533
28944,111537,0.13880398869514465
79488,1977,-0.017101984471082687
14736,88698,0.04778476804494858
137680,19829,0.18283611536026
74315,27438,0.07394377887248993
625,73147,0.47530075907707214
75024,63659,0.6052217483520508
13688,24377,0.45892709493637085
58512,58526,0.5197728276252747
40354,28425,0.4740437865257263
72890,119816,0.02040698379278183
16801,54087,0.11604764312505722
41650,134525,0.01433512568473816
111220,135145,0.7393848896026611
37051,122297,0.0
4804,103360,-0.02216312475502491
28179,63619,0.4121949076652527
95099,95104,0.6519448757171631
122734,16895,0.02318032830953598
2774,10666,0.510684609413147
9997,86326,0.0
38647,81845,0.18441541492938995
125279,105536,0.1512611210346222
30014,30671,0.09665337204933167
70101,111110,0.07404763996601105
82977,73009,0.15790089964866638
13676,44529,0.5294036865234375
126278,126073,0.04431367293000221
5598,49986,0.0
15079,15182,0.5815219879150391
84630,12062,0.2940399646759033
47462,96923,0.23866590857505798
6209,92754,0.09827107936143875
96880,53987,0.5358615517616272
63350,63222,0.7714107036590576
41574,41625,0.5064829587936401
28822,29193,0.6958917379379272
120848,92856,0.7496004104614258
8152,38842,0.29656606912612915
52257,22642,0.32407495379447937
84016,81653,0.5932879447937012
110706,42935,0.19727766513824463
70303,122882,0.09976279735565186
178,24060,0.5538220405578613
96136,53729,0.08763071149587631
40655,124841,0.08248384296894073
31434,46656,0.24549566209316254
103056,103010,0.8552495241165161
43097,33218,0.0
54539,114452,0.3733488917350769
90429,138481,0.0
132377,118277,0.16725188493728638
25062,16209,0.22392159700393677
71148,44134,0.2459130883216858
130931,54184,0.08705078065395355
16211,57246,0.36292433738708496
72748,27143,0.04282107576727867
66618,13423,0.40663331747055054
40126,24292,0.5710513591766357
36552,43448,0.11930135637521744
9137,66791,0.07877563685178757
35171,125773,0.22095446288585663
88091,29189,0.16613554954528809
90892,85440,0.2949606776237488
31776,40217,0.0
57458,67668,0.2698906660079956
23802,75432,0.21330754458904266
21657,65348,0.5731364488601685
39264,5968,0.34521010518074036
106235,35579,0.21847021579742432
124488,6966,0.08152791112661362
20609,112266,0.012761177495121956
41889,109853,0.0
21585,72908,0.3040858507156372
9933,78004,0.4104159474372864
55886,40644,0.2363375723361969
7989,23267,0.5392070412635803
23074,101486,0.22178031504154205
2211,1926,0.5701229572296143
15807,95010,0.2150956243276596
38302,30072,0.5886760354042053
89229,40416,0.21643832325935364
16330,52568,0.4928216338157654
27751,85881,0.6355995535850525
129884,71838,0.14061769843101501
6793,74966,0.40429621934890747
8314,129343,0.7091023921966553
129939,18452,0.06905600428581238
68969,89542,0.03952190652489662
92404,8598,0.07375740259885788
36694,36881,0.43531668186187744
80387,108048,0.06060298532247543
59573,11457,0.0
29056,15973,0.1915479600429535
25752,32317,0.6086854934692383
86082,45362,0.08820024877786636
107750,5054,0.18129026889801025
104542,104565,0.6648088693618774
125698,60157,0.2339363545179367
2701,88274,0.17881520092487335
49786,24673,0.4326403737068176
4056,7079,0.6558480262756348
97339,18573,0.5314043760299683
112510,9143,0.1763097047805786
45273,130881,0.08121579885482788
53272,63885,0.0
56585,25144,0.0
24869,7030,0.4877610504627228
70447,13886,0.0
59199,88391,0.1489015370607376
18114,11838,0.6393901109695435
133155,20103,0.18703745305538177
61514,2144,0.29202941060066223
5702,115690,-0.007622525095939636
39343,99826,0.1023656353354454
4044,32968,0.3559112846851349
25440,4718,0.12472809851169586
135461,33005,0.37347787618637085
27851,48310,0.47963154315948486
68266,22751,0.2568714916706085
17329,21709,0.6380893588066101
68920,48982,0.3384474515914917
72871,113659,0.3468542695045471
31559,31425,0.49900364875793457
47644,47358,0.6268774271011353
59856,32301,0.04959224909543991
129647,8523,-0.07518290728330612
35959,130,0.08720331639051437
42107,68689,0.4610266089439392
43230,75688,0.41038256883621216
6923,24760,0.4995819926261902
79068,48957,0.04860077053308487
59034,2788,0.23695185780525208
129760,58957,-0.052791181951761246
130824,38935,0.07974079251289368
104813,104867,0.41786259412765503
1196,42084,0.22739353775978088
80516,84364,0.18408633768558502
1076,70251,0.11872297525405884
112039,28139,0.363903671503067
16299,12298,0.6332705020904541
7790,99856,0.1454951912164688
137437,91874,0.0
55340,54960,0.6232324838638306
102599,103408,0.5194112062454224
135306,135311,0.0
88223,77551,0.4134094715118408
24617,31988,0.13973046839237213
1026,22753,0.6777457594871521
120824,39190,0.0
128226,59097,0.04482322931289673
136219,100610,0.22290566563606262
33944,33923,0.6708403825759888
4778,67487,0.5199224948883057
42991,63718,0.24601209163665771
8921,53172,0.5549020767211914
64493,70609,0.7710585594177246
3539,10794,0.7890219688415527
14421,13473,0.4275132715702057
30553,68911,0.7202073335647583
5655,17869,0.40666791796684265
32064,21087,0.20754718780517578
133083,59009,0.10070712864398956
68026,75620,0.5902213454246521
22603,70784,0.008299902081489563
22917,99100,0.22042229771614075
93374,55013,0.12576700747013092
14609,112908,0.0
137533,38935,0.1640666276216507
134575,2826,0.17728379368782043
2555,24312,0.13263100385665894
118106,26069,0.4779388904571533
118923,111689,0.6365842819213867
135646,58688,0.3177037835121155
74646,67346,0.1199631318449974
31973,18841,0.6853755712509155
1882,6363,0.633806586265564
104800,98309,0.05505330115556717
10631,76483,-0.006373757496476173
65147,61541,0.5065504312515259
58022,57978,0.0
109295,25737,0.12530852854251862
131045,23354,0.02968386746942997
72161,50238,0.15663017332553864
57147,136574,0.0
137310,86235,0.09993039071559906
73103,2972,0.0
43513,14457,0.1092744916677475
127315,62738,0.22759360074996948
134157,85057,0.0
43264,65791,0.16222450137138367
42353,66255,0.4570939540863037
14494,70576,0.5914483070373535
46437,35508,0.12696604430675507
3493,99970,0.10551650077104568
66251,28623,0.07170731574296951
76180,8796,0.35560864210128784
98450,84660,0.07932859659194946
65524,100063,0.15790146589279175
36804,52100,0.1212477907538414
93042,18465,0.07920698821544647
37102,37125,0.6128571629524231
26617,16129,0.5384680032730103
80195,38821,0.4537380337715149
3296,57066,0.08771613985300064
3854,103482,-0.04698551446199417
20598,7538,0.5803590416908264
24997,6355,0.45142853260040283
84436,9749,0.07061109691858292
1007,20517,0.05015240237116814
19114,30096,0.01592807099223137
27578,31875,0.32759198546409607
45130,89969,0.14935652911663055
95509,48268,0.20495086908340454
93188,97486,0.6061776876449585
