id1,id2,text_ratio
134779,36935,0.005795354531673776
46872,49780,0.03130301996164078
715,5275,0.0035431272868938126
89049,44887,0.00017512312720854454
27755,30190,0.0
238,39797,0.0
33897,124814,0.0016333492687602487
107252,121976,0.0024447038645070505
64412,117914,0.030920915192190975
38608,56201,0.002066816714511559
85763,69339,0.003509678299507059
117308,96752,0.0009263066173126153
108650,98221,0.0025014197018502827
69581,14250,0.0
48430,25295,0.002469266860972129
103940,40359,0.0035955544626403474
131610,117391,0.010771187725708387
64500,34890,0.027425455097016337
86104,19879,0.08566464621004886
17791,70751,0.014915767336986024
80781,131196,0.0015604419019326142
80643,112706,0.010823137585096296
114943,85270,0.0034777311828033037
94945,35660,0.0031272750697408
109322,20179,0.0017301532862842894
54499,116570,0.0006236697567847828
102841,14426,0.00197675490465926
64959,42885,0.001147787239145104
24238,118267,0.0023539106129739414
114975,66755,0.0016038806869856771
137047,71355,0.0009063015879301631
56075,56054,0.013178594556794907
31961,7552,0.0013351686327985075
93216,103169,0.010247205552984629
24193,37728,0.00199340292384685
47697,113120,0.0008406205660676659
4625,5484,0.012793970709170752
53703,7779,0.0
49120,47957,0.0006221720986961135
50870,18342,0.0011516500265394438
73932,103667,0.0011247575053167206
48027,26003,0.007702364670939188
45682,67131,0.0007337983055964894
116893,135862,0.0
110796,126949,0.012106230700892411
102904,107959,0.05010886529933383
4833,49479,0.0
22920,29723,0.0
52665,113903,0.0019339393404604202
38021,35969,0.005111302958173741
27741,103104,0.0017170255418832352
58378,5277,0.002473244494257547
14008,63119,0.0
14178,4966,0.010202063400350521
4423,13474,0.007666026213798466
31234,15244,0.011818552082717882
45283,55297,0.00867162016935833
11887,42984,0.0009145697085180521
39306,51508,0.013153426643328959
3817,128321,0.004155871653297091
127869,29276,0.0009575932082149146
124222,61470,0.001134204259973154
132445,132307,0.0002769204352688608
59316,24581,0.024761205446705424
4065,18606,0.010569135677289397
114251,106785,0.000644495911306464
84957,69812,0.002250644036640615
63660,88878,0.039010667779827875
42365,121314,0.0003162991091096179
113715,41005,0.00643770259824719
47207,32404,0.006601297817137623
60546,57464,0.013732644113884716
59451,117484,5.920740828208331e-05
129726,1269,0.0028532713230723203
480,67572,0.015019892799534822
85742,34738,0.004931771079647014
62629,79575,0.07623436194887742
82028,74406,0.005908923858767194
100608,105212,0.003150325467754629
23590,56150,0.0014620627572465839
16114,65599,0.008063901803760274
47296,131388,0.007938192178759917
12439,54513,0.004350885136008094
35951,56703,0.002974628530907206
70902,92914,0.00022443085273670337
22444,73405,0.00045119531309202
45458,1255,0.000362823729233553
118070,97982,0.00036012716420773683
134954,104741,0.0
47793,60902,0.0004520962315684019
77766,1019,0.0016046544515688722
66489,129318,0.002012358584903025
62645,36179,0.003643032890487933
114581,44631,0.0010477897617615852
6692,64958,0.017696188361393722
15960,80930,0.0026890547146076415
107207,121350,0.003983535175929271
111481,130844,0.0004280618789189077
36671,102326,0.04027217392289802
131754,2097,0.0008316006185281204
61934,4431,0.001848277041876853
81027,43766,0.0021432562744470598
90280,91689,0.0005475990100963401
116146,92211,0.0
122041,11578,0.0005239393732672363
397,53123,0.021256605016891694
29169,28234,0.0025602672725909383
65848,95982,0.032707580835492904
48772,130181,0.0
24730,18006,0.005502891135681505
63717,115770,0.0024243922493807665
23406,34899,0.0015051861637264063
2433,73706,0.007437068046022511
93193,135999,0.0
11741,26920,0.0024061693752431036
24819,32909,0.01312624360530002
68608,93940,0.02200423143316725
62298,101044,0.0056705131302361425
57519,92528,0.0010824965830416474
16177,108705,0.004976315196884321
128607,23749,0.008898764522087719
81492,48122,0.00732977850465079
19832,56812,0.0018754738914711425
52212,134972,0.0005068759789089978
113591,23537,0.0003192387856058399
126355,128278,0.009627776674250783
60468,126441,0.0011374985009450671
29924,64930,0.0005357159997158521
86882,75452,0.0016020742664633303
113440,112898,0.016217712944370806
90166,28299,0.004465315331151501
1239,95978,0.005388403361886903
47424,73047,0.002037335100487275
52684,7132,0.013881453216183984
42283,123554,0.0032093741220395457
26321,13691,0.0012985004600700046
13591,106424,0.0008522315183815131
64515,17749,0.05543420532230297
34166,70637,0.0012911615824748822
85059,57891,0.0009014241577356738
18489,54280,0.001167923188097493
121198,113938,0.041183200489800925
109898,97923,0.0009338166956914613
66017,53429,0.0004272662492389998
56974,46606,0.004702732767800333
6134,47669,0.01207291915399226
83123,78912,0.008671092801295263
16322,39010,0.09154505739884554
123802,96464,0.0011293650008603292
89200,42243,0.005922924826733118
32293,94158,0.005744955680537376
14632,126314,0.0016382394998173014
16048,46154,0.015224417509854326
115250,41051,0.00021814807836569386
115091,26159,0.013352015317319303
92437,92439,0.06395014054556336
114753,70976,0.0011460735902618971
9418,9469,0.010567301503298062
68181,106361,0.000123440203862446
93472,50234,0.03214415081602907
34654,88689,0.009852485986622384
118414,21667,0.001990168820693221
118766,118765,0.00930283636706858
123340,40587,0.0
81912,71205,0.0
65723,32860,0.0049198362063875975
15831,49909,0.011636017990161524
55092,21302,0.0034446776495066405
31246,116276,6.611110783445345e-05
12941,24661,0.007190581216234056
44155,36875,0.002678740242240233
19859,19833,0.015037344824885094
85418,55189,0.0010828172197001995
17314,21702,0.005219705555791769
106861,51471,0.010147913252342199
83192,95226,0.003998555965712678
111548,116692,0.0005338361119836243
26238,120795,0.005673018479321475
80557,56268,0.033019086180863716
4181,10562,0.005072322887780057
58855,61560,0.002329898723907575
91136,9877,0.024044715879979372
80544,6787,0.004422092136353155
129986,129987,0.11000793313581915
32276,64825,0.00299308164438635
14187,26046,0.019062887121474328
79498,124763,0.006119954477673563
36677,116455,0.0
18710,99425,0.002137605409665352
65002,88988,0.0
88186,69530,0.00607392830372458
99938,43584,0.00017959644683876547
13016,13110,0.03407517100641111
88250,8860,0.004902836247705211
34952,10104,0.004417259085522196
76600,131522,0.0
103750,104760,0.09389022569584336
44016,90544,0.0
67926,70131,0.00465067301470525
80184,14082,0.0
124236,78941,0.006716914919083179
28191,45757,0.006233579154961782
69417,71332,0.0034395515244082546
48875,22542,0.09397051100652093
124692,123853,0.003573062594820634
50980,69948,0.011120853734304206
34234,120908,0.0008629516805253377
53989,82672,0.038586747634268274
14886,90556,0.024703829968691814
32317,39447,0.026533703326188398
79080,41222,0.007526385543394423
51772,51601,0.006179867015868107
9367,15925,0.0033884286814653327
137566,54732,0.001980487551584231
73865,99486,0.0014109143117950762
72109,118629,0.0012127425796251386
84381,37590,0.001406552091010785
104809,27025,0.0015301865865256247
9391,14532,0.0012843208261103948
135434,134554,0.0
34919,33169,0.0004995992531816351
15289,19135,0.0017172093710388853
48020,118383,0.002120402170954539
17905,17995,0.0010315838716841996
61387,21941,0.0011411948941995938
22485,75002,0.0
120630,114247,0.0035321207702947812
96474,94355,0.030565033510770414
45267,45240,0.03370384487560121
32615,132599,0.0005422234963690811
124274,86319,0.014576358846595227
38148,7283,0.0009231183863515237
102882,15114,0.0
39171,119959,0.026530825299617814
135851,104162,0.0
67972,63611,0.02953613450783296
63184,63268,0.012159726158254044
22745,76672,0.0009153604318777406
850,45777,0.004392817151926585
66349,4035,0.0
9912,12862,0.0018689927757074328
93037,97685,0.0009823391139579987
51581,64052,0.001013079043051011
26562,90884,0.005672360638786635
76750,47996,0.00073947367406245
42352,92954,0.027774345500752234
4833,49183,0.008642774450951794
132044,76145,0.0005721061407007974
104138,54026,0.001464917123775946
49221,14114,0.010475707751455633
120536,64908,0.0008979551059276815
39868,94808,0.045937791870082754
3222,3323,0.025881153506396054
101908,115200,0.02350467426356944
52552,34234,0.0035473611465190085
34519,84288,0.0013284159881584957
75218,70144,0.0
27434,27406,0.05679105993131885
49279,41794,0.011383890987905036
33145,33612,0.012765221047544267
130128,114024,0.01547247827099782
4051,97207,0.001987887459801485
67788,81599,0.002219373506186322
25178,97085,0.0
62294,62303,0.08370592319469221
101914,36625,0.0018936319148191271
69701,46917,0.005519556165994862
9040,86837,0.0022234080297758715
54886,75592,0.0004218912292144719
119822,95082,0.0011401660197409374
37826,73619,0.0
63285,48826,0.0016072907538052113
93261,138195,0.0019499987286842365
89461,3524,0.0
8055,7980,0.0016089524251852601
2488,121621,0.0011012109409134672
59874,28648,0.0012307398443217677
102018,74662,0.036788370863244595
30337,126052,0.007725214760478741
93494,8140,0.0016591847124550918
69448,29705,0.00141387290868111
77799,136143,0.0
39428,93219,0.001277139814245878
100927,11064,0.004111236618997841
29043,79257,0.03698815348485112
4948,110075,0.0010088636301529604
81967,95889,0.007379711083546237
53657,8490,0.01709526983611001
31731,107,0.002884813997007589
18749,48978,0.07116817414266215
19551,19386,0.013057010108961488
58132,43243,0.01328324524669666
5945,4865,0.03651784313932179
76630,138448,0.0016324506886604704
108344,96197,5.4550715745743996e-05
40778,99545,0.007500861218974123
26177,26574,0.0
49480,72145,0.03619960731301502
47376,48547,0.01119189331094391
75268,83316,0.04814675435043624
118317,5986,0.004278110962669814
84477,51848,0.0
31006,75321,0.0017413181443037907
21298,38218,0.0
98056,51614,0.0
65210,21354,0.010095208897235076
16409,25252,0.004702711660651352
13345,26084,0.003312635071769577
61954,84766,0.0015537376658772764
80790,98684,0.0005060410336227651
42351,64197,0.0034243632143775996
7052,83645,0.04764376333961475
123289,100783,0.001422210795686604
59065,59073,0.013363949677104418
51597,51610,0.028577133253186594
21543,38159,0.010945148533908133
5401,132397,0.0
20535,83072,0.0026383155316123934
24021,7876,0.06740346011928694
7416,30381,0.0005004694264664388
27090,65411,0.001196750717048634
22813,36761,0.0076146620189163055
60534,101236,0.011440300442457328
12101,11912,0.03378450083377196
41754,88981,0.0029657568290608824
72676,4249,0.002726282951902762
33921,27656,0.0007589078388920399
10364,24629,0.012580749331743484
88640,42689,0.0
23159,87348,0.000673083105799744
134161,84847,0.0009913823446902638
125522,80529,0.0006409115273584611
1172,1457,0.03467021492031242
97498,28069,0.0037744723473699714
63586,29701,0.000161072628007728
89853,112306,0.0
71138,106913,0.025794358246732207
1747,19070,0.00010393515292174314
55211,66963,0.029109961250932938
114970,1510,0.0037467201541295726
135866,126319,0.0
108783,82874,0.0004990610379096261
22816,85868,0.00647820637771561
119136,93861,0.0
52587,134395,0.0
22581,19682,0.015088888953544433
3720,13821,0.009004233016848112
37559,42079,0.0009016274893707629
85893,67891,0.0011956106486933145
25247,50086,0.020620463675826373
81144,120097,0.010359173606243926
131909,98185,0.009544758566755879
53917,27263,0.00393758214335979
104836,108628,0.010696504721463596
94315,107863,0.036825162020631595
25467,24906,0.01598342576963467
45468,108607,0.020398007860329612
116938,29781,0.026261195549844192
18223,39180,0.0044365356769769946
14565,88416,0.0021877909759587645
8921,53169,0.012381034128513638
48103,55457,0.0022320816324940323
39995,20858,0.038291131063208604
13465,68178,0.008911073796491649
89205,126903,0.0008720588367511638
120949,5264,0.006463178080542489
17851,85403,0.009893685121158761
63007,25235,0.05812445210747069
66979,16793,0.002528032193846835
31704,77238,0.02210214393294702
108067,100601,0.019556294302633937
120320,121536,0.000879049702545735
61823,61850,0.40770717883594526
40338,39281,0.03642320071079253
104275,54703,0.0007245922265064305
94507,112210,0.0
15584,39588,0.004017984262527272
18869,78788,0.0
103793,41630,0.0033507387771937224
67908,77960,0.006688452999386532
59894,58808,0.0035513645156595493
51272,48121,0.00035684502881147106
1273,54752,0.002535131285859654
34348,51742,0.02527820336248824
32604,95180,0.0018103627553130663
7203,15704,0.01021661865700924
115688,64857,0.003268531194155309
27068,98581,0.008908862344270466
85191,102698,0.0018869776275830133
48256,23299,0.001954282423443088
8918,70034,0.0010897027692712124
40884,88983,0.0
2292,74033,0.0036739460942209813
28088,25758,0.0046820498115905515
29927,3260,0.005846453843742055
101605,36825,0.00014319389572608291
22051,35691,0.0027189721717000635
94829,126803,0.0023457642221782365
25526,34312,0.002225239812788737
135304,61873,0.00045832583505899465
88119,136398,0.0076415368557631235
80814,103458,0.0
22849,2407,0.001485621362836069
17520,36265,0.0010377390977797437
39431,1824,0.0011784021637383172
83701,33073,0.0055521625830685225
88105,123586,0.0004024059903932131
119033,51982,0.0
20399,52276,0.004100483046844952
123626,124152,0.002593139542863968
74612,38369,0.0014867348250760242
42040,43212,0.013579780342639017
78721,111509,0.0012357558653560293
94178,105861,0.001817266922843664
32630,66051,0.006005524222251004
113027,8476,0.005722411097254079
115020,8611,0.000748514516159568
12942,63410,0.0120848440744205
50098,41473,0.002579647538054544
83105,82338,0.001578991602290121
18136,132721,0.004679073588324836
81058,100298,0.0057992051628425
104781,27280,0.00361288123669417
9080,96156,0.0013765574663202453
67307,23255,0.0
25854,16412,0.002801637281351312
15394,52892,0.026739797500318862
126365,63135,0.0017297574352930572
12168,112764,0.001154389829191071
110576,47160,0.00031635408674908337
98922,52811,0.010773361371760687
36023,89867,0.012026237573264363
123858,20425,0.003250332737255682
113004,114192,0.0015576123185669566
49492,134700,0.0011164187230856477
23000,75839,0.0038507832208130527
10974,113257,0.04100807492400948
46108,24596,0.00021600961333576683
39013,108944,0.002865977107177129
119316,113860,0.0012413433436907555
7693,28946,0.009784816467768742
92261,111086,0.0004304538480520611
54339,137248,0.002853998727422856
87759,72214,0.007112606439478569
13598,14095,0.024841769533630983
14236,60507,0.03237663888907266
88463,60923,0.014022296138599339
97292,117830,0.0012880140510837421
107902,73425,3.3818871082501805e-05
90934,20972,0.002275834927321346
2411,83562,0.0029851461654172365
5771,120739,0.00030102879936944694
42817,786,0.015164764903362797
27553,27077,0.029794207076273827
59411,6930,0.031937371932388645
105781,87033,0.027534269142796518
11114,13113,0.04609107597987245
17520,27400,0.0002640271381349697
66249,93031,0.0
106581,80037,0.0018331387370445604
44673,62785,0.021866891757754373
41842,36605,0.0
5569,91490,0.0028737689301433426
87153,48655,0.0008557096650541131
73213,50907,0.0022451405285737226
17549,18304,0.007168157349947629
109190,87688,0.00105059807743179
12808,74,0.02703375329310842
14247,48871,0.02987394715097552
5487,61168,0.0006793264302483439
4763,30311,0.040800789531306864
123128,53255,0.0038142693143099786
108423,100791,0.008645025451855706
66013,84318,0.005658614666770939
41548,90440,0.0
107645,123864,0.0012601375182883915
47993,48085,0.012086454626785677
115024,88942,0.0008150816255752463
3463,26734,0.005186262736889406
22962,22978,0.04215452984695045
56348,126580,0.0
107385,126619,0.012341009195218829
7747,5716,0.012713053411029325
128791,114773,0.0
64317,78437,0.027085971465144063
18543,25321,0.0022269827477777665
10871,25316,0.0
9848,32166,0.0035562715577562866
4084,5769,0.042363028596175696
78777,12516,0.0036482336815850075
8485,101754,0.09284077245516976
17115,60595,0.007192493083661103
51107,127761,0.003403403786668946
1307,32394,0.013787715451744937
6657,54705,0.02721862778474868
110274,69866,0.0
65153,76503,0.004060290178109209
2319,7413,0.012692290570413222
66001,18376,0.011563545288945562
98676,81689,0.0031448576969100223
100425,96448,0.002924662577069403
78155,65007,0.030638693056613972
38146,38468,0.0
11164,117214,0.004130103872664473
129122,29062,0.010780404413435873
113149,86870,0.001139507382218287
63508,33481,0.036345995358274055
62294,13497,0.03217560738998922
79847,38417,0.006477379549319664
23845,23949,0.007646912413230233
99482,41976,0.0023227717572501774
45499,59123,0.0021642145035327826
113968,32263,0.001503143004266823
67215,14954,0.0
8944,44902,0.004531337241897984
99850,134862,0.0014560761658398808
86230,62668,0.008825061970118238
83117,2583,0.005629613633699426
10729,16932,0.0
55244,108989,0.0018425408051744448
101651,108049,0.00020677555812389486
56684,22899,0.01044487843719945
59575,99416,0.0
94040,57612,0.00282239202604749
30223,28361,0.01277141244004569
13376,36122,0.030245938289458294
15336,91361,0.034757271112133
1043,133412,0.0007182271844864306
59841,78728,0.01366195326313988
138208,135519,0.0
4111,34778,0.0
135671,74913,0.0006236598724878261
95687,93920,0.0015729723564198502
42202,41698,0.017694267271808655
123269,102579,0.0019503540551325824
104162,52260,0.0
119955,80758,0.004899887431260238
81804,52842,0.0006425083949382831
16158,34790,0.018388814782404946
18426,24713,0.007688010902822258
63677,135539,0.0
93917,32041,0.0007554606653779026
20702,23984,0.03958984917102354
11651,104046,0.020067295431192633
41860,105658,0.0014518338250627844
1853,3123,0.004281707849384
29638,119105,0.0003426761509313697
68196,119454,0.00038668233404848235
79398,95465,0.0022686695412509174
3756,48279,0.0
46769,17266,0.04086316267249269
72056,35377,0.0
38271,21607,0.03486905396473754
174,20600,0.05065875955952414
41107,223,0.003373472147115173
21752,134953,0.0
30261,103787,0.00261727675222382
115003,76296,0.013735791653770884
127869,34721,0.0009140666253706779
102204,97290,0.004834190426683262
103024,108513,0.0381572968533038
49437,135638,0.0
95270,119308,0.006129158701043145
133343,93371,0.0011007202783473368
124090,93414,0.0008720453481601172
87308,13527,0.0011585603774370097
15291,36081,0.016958149013136272
35916,34894,0.0030518159048047644
136289,38843,0.0
2044,21971,0.006334152607039439
87615,120137,0.0035681164018396988
67177,17455,0.005070522969921783
17177,34511,0.0024039699387459466
13282,33114,0.013484204540860772
44235,39036,0.009548954516113178
64413,71803,0.0008557732851330723
56361,63129,0.002095545496598599
71206,92327,0.0011759187473785006
38177,137147,0.0
8153,8162,0.022755249174805054
98464,106135,0.004801205371696176
5624,70827,0.007389582500230288
63484,57303,0.0015029417197173485
27408,10687,0.0013102284256756604
52046,32743,0.0
20890,111529,0.002461497162235503
115661,91784,0.0007120128937183
56837,51590,0.004559368860347835
59059,59047,0.013193135348323433
56360,65947,0.0058572601666957115
48868,7166,0.006194553082507429
74485,54904,0.001900341657937945
3780,71134,0.011947651891828474
122783,30412,0.00443226314318676
8221,25252,0.00883699275363968
7732,68741,0.0
103005,108519,0.0158193984464572
64981,4881,0.052780146279513565
36385,17170,0.010561227760362444
95112,137031,0.0
7745,36456,0.0015743267774313166
22882,39030,0.04559253001129389
119348,121892,0.005816285191520117
77216,73435,0.002128879672463451
94193,49993,0.002466703869646506
6278,19127,0.013921854076959657
75113,84095,0.034255019963457124
81372,25793,0.0
117110,112749,0.018554466108054436
110462,10415,0.0
6733,97787,0.023419407987008978
104514,53577,0.001264591191392498
1830,1061,0.0074411890599821165
33506,21372,0.011284691712606598
12353,109341,0.0011934813493968222
108937,44071,0.0016712086665156
54509,38829,0.04706993390804762
8271,132438,0.0
62786,25471,0.0019809909158987923
137859,129009,0.000980377990219775
109889,59598,0.0020666962820296442
86779,123642,0.002288883414714285
7196,97048,0.07021792383717505
127615,112498,0.0005875666665416875
49630,3058,0.006753511039021588
27532,27130,0.010897765542458623
92830,108455,0.0016950115159107798
56419,38687,0.007055105263370145
106282,75580,0.0001577218457819645
38873,68268,0.003923835684363391
14227,23966,0.00110455204637713
22763,30541,0.005445591791804069
40833,45083,0.008354646972466358
107946,72736,0.00036833383460911775
50351,93811,0.004312094276033362
82136,77675,0.0021945274722902954
52310,106409,0.002367502806138892
35212,94827,0.0
119246,17481,0.005055766161043658
37561,55603,0.0030740333359247094
87403,130274,0.025024351826150724
78426,32624,0.010521520199292436
123188,134325,0.002108202555929625
32859,13477,0.015516084440907147
79069,69429,0.0208035219218198
39028,18058,0.011884246771221697
58176,137607,0.0
78572,24844,0.006335014908832833
48262,48368,0.009275614320901699
60865,60946,0.00594725864291137
51813,38005,0.003868872828957328
7317,110408,0.0013058854384727556
101501,65925,0.0008198576985383554
84861,66259,0.00025389299777329023
117773,111958,0.002348184907076667
40733,17401,0.0008069112838259219
122872,119014,0.0010404641012695356
46810,58712,0.023841467896416706
68165,68163,0.041506655223943166
67673,90166,0.006267478893541948
47372,33280,0.0
35481,7471,0.02894907212050292
91622,124267,0.00677645450436145
126973,108559,0.0013853854224849887
138155,135659,0.0
43670,28281,0.004066601700432111
107306,114247,0.0011837748907343622
80497,9989,0.002749688573929861
19388,32994,0.0014419043906767853
92205,95111,0.03451829996317983
62961,102423,0.005137877819408679
22611,53428,0.024007573241278165
79664,41606,0.035516506557848444
14089,76425,0.0018843434017312252
8566,33949,0.040116239980715875
38930,103919,0.0034038794004293193
90519,62781,0.004497758466593392
41686,124342,0.0006591405430731091
4064,18478,0.0009995438458167644
62339,17057,0.011035267387977912
56122,75733,0.005377698980063299
127782,27137,0.0003359856316971401
84220,84248,0.03430743289282403
4401,5864,0.036228236340718215
66253,92472,0.0
16227,59128,0.0047894608553478
84283,89344,0.0007467903997548278
5861,11374,0.0013165233886972335
121901,110194,0.005934593395913067
40292,85312,0.025335872424404424
10817,82215,0.006854076885710005
100771,11675,0.003996021469865098
107170,14917,0.0009537521773085693
22003,70004,0.0013494494042286824
5044,115952,0.006077163970961869
28117,54032,0.03868563979595129
105300,121489,0.004824748434291578
22758,22717,0.05126804926136756
126801,13797,0.0
110157,20533,0.0011543813274043277
131054,112161,0.000429324790413634
17317,95994,0.001067256454243832
50176,36022,0.008075787720715738
56068,67421,0.0035371175164099255
121415,66358,0.0015522303998416764
34732,49314,0.0052107584318107115
66306,13042,0.0036655690336912386
74645,25449,0.0017342741021214594
95506,101028,0.0030073467853785163
131377,78888,0.0011139072262206324
97091,21308,4.299002071181517e-05
14377,11691,0.004192399002656772
124860,128823,0.0
63402,12170,0.005351297214290839
122869,137276,0.00011839810611263737
45730,112184,0.0007276436615965413
19831,48118,0.02844747819046559
15231,14527,0.003209958167586141
95052,2851,0.003540815405925904
81468,10022,0.002231614409690416
131887,20283,0.0002762315780411317
14936,120161,0.0003391347544214312
39264,23918,0.0020503565687497345
82578,67664,0.0031717531570260426
82821,101330,0.0
91545,109471,0.0
85806,83841,0.007652427302820402
33279,5493,0.06711190652440187
18865,100080,0.00081777400858745
28328,42908,0.003567652630810552
32236,120064,0.018609947859017813
46109,65476,0.0023459396446113665
133486,61876,0.00030037330082106656
4619,12200,0.02896394257301612
63800,86626,0.004596500632407305
61997,138456,0.0001542770848557277
22033,57270,0.0024851825021573997
62415,78232,0.0032862666072507644
109183,16311,0.0015508604313611233
7040,33748,0.0014690910858217634
112441,55773,0.0003386927756250195
37719,17270,0.0006496027726798831
9481,63640,0.002147909617571725
79306,129602,0.0044062367276695505
131579,23218,0.007276033359299685
18403,25972,0.03359851714918891
36364,36370,0.0048905867177332
96001,122833,0.0
27735,14755,0.0015281208382852604
129200,80134,0.0031588707844228754
57896,40406,0.00034287557787861814
36816,37000,0.058419949927609065
2358,25971,0.00855134567606132
115537,111844,0.00029111825236402604
73357,79425,0.00151830814701967
84134,17989,0.0034814360058568307
86168,93040,0.0016617804244640863
90033,101139,0.0014590118230488973
23323,17345,5.951548204679464e-05
137573,47,0.0014776774079388302
1009,70595,0.004142306720099188
90292,66071,0.003017709309326057
86531,48016,0.0029592531084719604
81980,47492,0.010027349164265786
10794,13100,0.04223500707440807
66360,99832,0.0
3349,7119,0.0032902201022773883
18543,5823,0.0034779786788579413
7571,7521,0.0
12941,6792,0.005754698933592021
106863,129850,0.0009654341660672781
137431,110815,0.007303439701995501
135341,15181,0.0
3950,102505,0.005309863210809161
129993,29234,5.314641717799135e-05
22129,4715,0.06716793868532843
116014,1044,0.0
49805,32465,0.02708448783729981
21845,35575,0.0009833556491106732
74892,99275,0.00040502613025612436
125060,12328,0.0006601706232409
17555,108404,0.003463975342463709
5086,41956,0.014425214009319186
79259,36386,0.011256080843063156
65513,54241,0.0010112600770929123
48854,71123,0.0069355165957310835
54897,55088,0.01559177549033849
30063,30666,0.05368624351954183
85302,86545,0.2926767045391174
27883,118917,0.003401117068926227
1938,78972,0.0003495570332762123
121042,51275,0.06821850980657115
34377,91554,0.04590068060321983
27064,27790,0.050000253715448334
54884,22483,0.0002737127317718999
90652,137911,0.0
104673,102893,0.12887607920482608
12941,11181,0.004427692034592922
28082,114997,0.002944944873706282
13368,27431,0.012579525023960385
29268,29270,0.02031571012875339
24575,14627,0.00045934824858562083
18773,21496,0.006473376961122805
133564,62506,0.0037958321935679822
11482,36345,0.0037525010240684873
121692,127178,0.0006901303358077897
45490,67209,0.0025838904478917967
78075,86958,0.0
16112,133154,0.0014583930561979067
40875,16111,0.041903141209690714
66115,68181,0.0009239411124210491
60408,41246,0.00132629507347969
36511,134109,0.0
55956,38051,0.04785494183024685
2966,55013,0.0019475370654948338
102533,102539,0.026273276235806338
62170,62231,0.026637632925530775
91906,5846,0.00718795189847226
858,13249,0.013308951759719034
39598,37844,0.027468086262269806
30375,8718,0.0189683047017857
45752,117723,0.0020467300495238677
106603,97461,0.000822688682277741
62080,508,0.0033981179480552536
123703,79814,0.0006576694524463399
6606,14780,0.013302363779968417
67185,125625,0.00590027168403613
86834,122353,0.0
57210,108131,0.0016296743414238135
113077,6556,0.0014492320715569621
124940,20204,0.0047760111407703755
22491,52623,0.00864281364509803
40600,70924,0.004811881279904528
21868,59867,0.048636539190500344
93984,55656,0.0005045595086529207
51627,97048,0.0023321261328474586
28686,74326,0.0003760520453524179
19529,19425,0.029888228745743893
31717,79024,0.0028487123875171527
55198,37013,0.005158014360898795
38434,38234,0.06218206718971976
117197,11455,0.002736946245541392
102705,107941,0.045812986450217516
112317,120047,0.001548038989144926
2437,21713,0.09375611615771307
41105,31398,0.06193584423096854
92163,43421,0.011508282033743083
1886,9514,0.007643566847030733
13719,47858,0.001188219864236598
118554,113569,0.0002747089935451618
32139,74596,0.001530922135088442
25785,25819,0.013441083301044893
122613,28165,0.0022674613368932036
36364,7936,0.0030673292329944615
16069,66561,0.00868615711535411
71810,28877,0.001199393658181277
131256,106804,0.000635382166102209
25587,121803,0.002152678732771151
17268,93276,0.019216233328629352
133287,77237,0.004223812399940466
72787,128539,0.004208263802284543
80920,96968,0.012906163780907495
82869,10829,0.00573999777390008
51570,113477,0.004570037058866675
83559,2692,0.0029598519899317935
5478,77756,0.004172869057912084
44239,62465,0.0014555592857570948
47183,128514,0.0035128621497853263
83796,111398,0.00017940715116162456
106935,97986,0.0
19922,24152,0.003237610031772555
28333,6675,0.001319744037511542
57814,11093,0.0026171076544541003
113624,73059,0.009294506977416224
12217,81456,0.001440044874802432
84520,16599,0.00010261354953783353
37808,84181,0.004355967258189363
13247,13427,0.0052491928951504925
72793,70130,0.0010327979588709267
45134,13710,0.002453574068020447
36033,53784,0.010320072703213553
8517,136252,0.0
32719,100942,0.00016059944070991402
32003,77923,0.0017605489029275162
113827,26577,0.001534217082062057
20581,98196,0.04083814820774555
49171,66367,0.01404917817490563
28579,82599,0.0
96286,121231,0.0
126416,98,0.0011040841409602207
72351,82483,0.01084281667102905
72595,88543,0.0033239691526956803
77855,85191,0.07217348591910912
51394,2625,0.021529052256515857
96732,110355,5.9493119608272716e-05
76034,45507,0.030775255582927447
69352,20611,0.0
50571,96878,0.0023958608148624124
39327,15980,0.006891922839747562
87206,72576,0.0
127960,31832,0.0007053881706615711
401,118023,0.0011092107729271943
12943,21472,0.0234951448813246
49231,27011,0.004519929041121387
53200,137643,0.0010293869382197302
75199,15574,0.0018554880355044713
14826,16959,0.012657745061279703
22516,118019,0.0
113813,64596,0.004875881123792698
18446,43363,0.011956528954413815
70115,70044,0.0033786306400363235
18925,46433,0.0010748113991239177
50444,98903,0.0025343475790180897
66216,93006,0.0036836302579375435
4434,13648,0.0016444312010613492
62860,111323,0.09943055808864067
48599,43414,0.021638767646288425
25537,19311,0.01783129065615045
94524,56156,0.0024158818069154086
65944,61861,0.0025660112951846814
78580,38813,0.003132085116882704
41801,102897,0.000882507276679897
72136,37875,0.00197141303846184
13755,6387,0.013786012358174265
16688,26725,0.024576981656962905
465,54152,0.00897971795116712
46511,104553,0.0010035136713759374
33555,62735,0.002079195053840199
49852,80003,0.0017539062887908376
129410,35329,0.002092085523779755
123182,27329,0.0010340088068704794
48275,17120,0.02524717365498713
15426,25232,0.0007104727686329504
16240,105632,0.005655726387320042
69674,42560,0.003728824505208299
96372,96354,0.05183963342758657
71399,52492,0.0008960248255008509
97034,125877,0.0014224441073144123
47924,104162,0.0
125466,74087,0.0022315038202041677
134971,80099,0.0017498028659208745
112275,9439,0.0015460648690831201
53974,128315,0.0010046460374018244
