id1,id2,common_neighbors,jaccard,adamic_adar,shortest_path
681,93257,0.0,0.0,0.0,5.0
35307,55612,0.0,0.0,0.0,1.0
83859,120810,0.0,0.0,0.0,-1.0
78721,33644,0.0,0.0,0.0,-1.0
122500,9483,0.0,0.0,0.0,-1.0
118390,88551,0.0,0.0,0.0,1.0
9198,131844,0.0,0.0,0.0,-1.0
61048,95357,0.0,0.0,0.0,-1.0
112615,68889,0.0,0.0,0.0,-1.0
104191,77561,0.0,0.0,0.0,-1.0
4787,26198,0.0,0.0,0.0,-1.0
11817,78146,0.0,0.0,0.0,8.0
59730,86073,0.0,0.0,0.0,3.0
104694,129888,0.0,0.0,0.0,-1.0
67721,67779,13.0,0.14444444444444443,4.634006053133669,1.0
122160,87121,0.0,0.0,0.0,-1.0
129624,70252,0.0,0.0,0.0,-1.0
130998,6253,0.0,0.0,0.0,-1.0
118109,51248,0.0,0.0,0.0,-1.0
115871,60315,0.0,0.0,0.0,-1.0
65609,137027,0.0,0.0,0.0,-1.0
94088,43498,0.0,0.0,0.0,-1.0
61258,45059,0.0,0.0,0.0,-1.0
18718,14175,0.0,0.0,0.0,1.0
22705,23746,7.0,0.05223880597014925,2.051723468081155,1.0
4704,2504,1.0,0.005714285714285714,0.28126641406272834,1.0
69866,116225,0.0,0.0,0.0,-1.0
127426,126649,0.0,0.0,0.0,-1.0
4655,30948,3.0,0.01293103448275862,0.6925540983742726,1.0
126062,36332,0.0,0.0,0.0,-1.0
6785,23732,3.0,0.05172413793103448,0.8436035399948896,1.0
51577,65439,3.0,0.05,1.1860509103187147,1.0
116460,36952,0.0,0.0,0.0,-1.0
51314,39690,5.0,0.1,1.3260311336140445,1.0
61529,137379,0.0,0.0,0.0,-1.0
8197,23738,2.0,0.007194244604316547,0.6408380489956709,1.0
15178,46500,0.0,0.0,0.0,-1.0
70402,72994,1.0,0.01639344262295082,0.14239196689194833,-1.0
5417,67117,2.0,0.014184397163120567,0.3269265778243792,1.0
56930,117119,0.0,0.0,0.0,-1.0
4831,85288,0.0,0.0,0.0,6.0
121092,27091,0.0,0.0,0.0,-1.0
118893,86684,0.0,0.0,0.0,-1.0
33853,33860,2.0,0.08333333333333333,0.74697361407826,1.0
60665,16289,0.0,0.0,0.0,1.0
57481,50909,1.0,0.05555555555555555,0.43429448190325176,1.0
11608,95447,0.0,0.0,0.0,1.0
75036,103765,0.0,0.0,0.0,-1.0
117840,1119,0.0,0.0,0.0,-1.0
40264,119653,0.0,0.0,0.0,5.0
38813,32095,2.0,0.058823529411764705,0.7657870805932245,1.0
56109,29080,0.0,0.0,0.0,-1.0
3229,50447,3.0,0.03260869565217391,0.8778796736341983,1.0
87443,98143,0.0,0.0,0.0,-1.0
38917,135702,0.0,0.0,0.0,-1.0
94691,82483,0.0,0.0,0.0,-1.0
137557,108749,0.0,0.0,0.0,-1.0
62005,65628,8.0,0.06349206349206349,1.861768474067371,1.0
52671,64244,1.0,0.037037037037037035,0.1721720845735255,1.0
63626,79541,2.0,0.04081632653061224,0.713629884087002,1.0
17902,17919,16.0,0.17204301075268819,3.947196940579996,1.0
17602,41872,5.0,0.043859649122807015,1.0324601086481318,1.0
105824,23824,0.0,0.0,0.0,-1.0
63931,73745,14.0,0.06965174129353234,3.1272376407411238,1.0
11492,47403,0.0,0.0,0.0,-1.0
15344,16955,9.0,0.007964601769911504,2.363503285287524,1.0
89242,10390,0.0,0.0,0.0,-1.0
55676,35327,1.0,0.017241379310344827,0.3001016285004131,1.0
27500,83000,0.0,0.0,0.0,-1.0
97484,113359,2.0,0.09090909090909091,1.270912986849078,1.0
26974,23934,0.0,0.0,0.0,-1.0
69464,106444,0.0,0.0,0.0,-1.0
98970,102506,0.0,0.0,0.0,-1.0
101268,101271,4.0,0.16,2.0331640153165966,1.0
57007,125831,0.0,0.0,0.0,-1.0
46993,55066,0.0,0.0,0.0,-1.0
86198,131959,0.0,0.0,0.0,11.0
82886,77210,0.0,0.0,0.0,-1.0
35284,8614,2.0,0.020833333333333332,0.6462072664777124,1.0
115988,12261,0.0,0.0,0.0,-1.0
49959,35799,0.0,0.0,0.0,-1.0
135833,94015,0.0,0.0,0.0,-1.0
4129,9550,0.0,0.0,0.0,4.0
104905,35888,0.0,0.0,0.0,-1.0
21306,22121,2.0,0.06060606060606061,0.38072094814349206,1.0
32275,36926,0.0,0.0,0.0,-1.0
87818,16575,0.0,0.0,0.0,-1.0
70034,62621,0.0,0.0,0.0,-1.0
65651,65849,6.0,0.1111111111111111,2.297979607280358,1.0
51093,104427,0.0,0.0,0.0,-1.0
913,135140,0.0,0.0,0.0,5.0
61297,115770,0.0,0.0,0.0,14.0
31805,15585,0.0,0.0,0.0,1.0
108147,92310,0.0,0.0,0.0,-1.0
128586,59543,0.0,0.0,0.0,-1.0
64457,74675,0.0,0.0,0.0,-1.0
34860,49291,10.0,0.05102040816326531,2.920901066530401,1.0
83157,17433,0.0,0.0,0.0,-1.0
81181,87181,0.0,0.0,0.0,11.0
101242,3358,0.0,0.0,0.0,-1.0
24633,115904,0.0,0.0,0.0,-1.0
5297,65993,0.0,0.0,0.0,-1.0
133641,82496,0.0,0.0,0.0,-1.0
81742,23370,0.0,0.0,0.0,-1.0
119446,54072,0.0,0.0,0.0,-1.0
96448,51929,0.0,0.0,0.0,8.0
105230,25223,0.0,0.0,0.0,-1.0
127814,34842,0.0,0.0,0.0,-1.0
125710,109182,0.0,0.0,0.0,-1.0
39913,21948,2.0,0.029411764705882353,0.6528478651201884,1.0
27398,72406,4.0,0.014652014652014652,1.023290286489757,1.0
50499,84210,1.0,0.045454545454545456,0.25433477814404226,-1.0
22784,9156,6.0,0.05042016806722689,1.7118302735049045,1.0
23235,3745,0.0,0.0,0.0,1.0
15125,133540,0.0,0.0,0.0,-1.0
107585,122627,0.0,0.0,0.0,-1.0
124442,13177,0.0,0.0,0.0,-1.0
16507,60960,1.0,0.011111111111111112,0.20325282050390903,1.0
29662,67895,19.0,0.4523809523809524,7.085078891754953,1.0
73204,21274,0.0,0.0,0.0,-1.0
33108,33176,21.0,0.4666666666666667,4.702278200369167,1.0
120383,124260,0.0,0.0,0.0,1.0
104618,79455,0.0,0.0,0.0,-1.0
22686,36909,0.0,0.0,0.0,-1.0
13408,98166,0.0,0.0,0.0,8.0
111221,121560,0.0,0.0,0.0,-1.0
40083,121248,0.0,0.0,0.0,-1.0
61588,31327,3.0,0.0375,0.639979096892243,1.0
83587,115759,0.0,0.0,0.0,-1.0
23698,107502,0.0,0.0,0.0,1.0
126598,75893,0.0,0.0,0.0,-1.0
67166,27063,0.0,0.0,0.0,-1.0
128991,111713,0.0,0.0,0.0,-1.0
33733,50390,0.0,0.0,0.0,-1.0
31760,8631,0.0,0.0,0.0,-1.0
134976,132282,0.0,0.0,0.0,-1.0
32455,50331,3.0,0.03296703296703297,0.6813510312337765,1.0
9464,54583,1.0,0.025,0.2969742043733701,1.0
40393,59804,0.0,0.0,0.0,1.0
121222,43469,0.0,0.0,0.0,-1.0
81446,78248,0.0,0.0,0.0,-1.0
71888,1245,0.0,0.0,0.0,-1.0
135067,47495,0.0,0.0,0.0,-1.0
59066,21928,0.0,0.0,0.0,-1.0
32821,32463,4.0,0.05194805194805195,0.9455003395604733,1.0
11505,1294,0.0,0.0,0.0,-1.0
62091,57187,0.0,0.0,0.0,-1.0
91654,97964,0.0,0.0,0.0,-1.0
67437,48444,0.0,0.0,0.0,8.0
107062,76626,0.0,0.0,0.0,-1.0
16320,15720,3.0,0.0375,0.6630769565791667,1.0
19244,75604,16.0,0.0350109409190372,3.2798795845089366,1.0
120191,110657,0.0,0.0,0.0,-1.0
82374,120308,0.0,0.0,0.0,-1.0
60435,2661,0.0,0.0,0.0,-1.0
36228,39785,0.0,0.0,0.0,1.0
12068,64529,0.0,0.0,0.0,5.0
14320,49580,2.0,0.041666666666666664,0.2658630705512437,1.0
115094,121090,0.0,0.0,0.0,-1.0
39456,6325,0.0,0.0,0.0,-1.0
13590,26070,0.0,0.0,0.0,-1.0
24947,25704,9.0,0.02097902097902098,1.9132699595577414,1.0
137751,34497,0.0,0.0,0.0,-1.0
113371,27161,0.0,0.0,0.0,-1.0
46551,31606,1.0,0.014084507042253521,0.2835784920513334,1.0
121213,74277,0.0,0.0,0.0,-1.0
980,2878,5.0,0.0684931506849315,1.0423969081100488,1.0
133912,73520,0.0,0.0,0.0,-1.0
118516,12513,0.0,0.0,0.0,-1.0
102834,105405,0.0,0.0,0.0,-1.0
129729,43550,0.0,0.0,0.0,-1.0
49614,16283,7.0,0.04861111111111111,1.4272706834391395,1.0
2527,50684,6.0,0.05263157894736842,1.1995285305145202,1.0
13002,49520,15.0,0.09375,3.3301232972527863,1.0
74467,31408,0.0,0.0,0.0,-1.0
132708,80130,0.0,0.0,0.0,-1.0
39218,83542,0.0,0.0,0.0,-1.0
137707,123563,0.0,0.0,0.0,-1.0
43789,47443,12.0,0.023575638506876228,3.1243123562896993,1.0
6151,18380,3.0,0.05,0.5633396832519862,2.0
29476,93481,0.0,0.0,0.0,-1.0
113591,56341,0.0,0.0,0.0,-1.0
8416,134056,0.0,0.0,0.0,-1.0
83611,79576,0.0,0.0,0.0,-1.0
74203,110406,0.0,0.0,0.0,-1.0
84750,95864,2.0,0.1111111111111111,0.5014708646482374,1.0
4267,3171,0.0,0.0,0.0,-1.0
35338,44794,0.0,0.0,0.0,-1.0
1827,22816,3.0,0.00631578947368421,0.7642122431793602,1.0
46389,121291,0.0,0.0,0.0,1.0
55861,56037,5.0,0.04672897196261682,1.3737603306886355,1.0
39808,51256,0.0,0.0,0.0,-1.0
31234,7674,7.0,0.008771929824561403,1.5377573967527305,1.0
16887,116188,0.0,0.0,0.0,-1.0
60308,120697,0.0,0.0,0.0,7.0
27733,30441,0.0,0.0,0.0,-1.0
2040,14256,1.0,0.0035087719298245615,0.17838660519470398,1.0
62992,48736,0.0,0.0,0.0,-1.0
35478,38960,0.0,0.0,0.0,-1.0
16655,69536,0.0,0.0,0.0,1.0
64370,124060,0.0,0.0,0.0,8.0
62665,87999,0.0,0.0,0.0,1.0
76087,43104,0.0,0.0,0.0,-1.0
47893,100106,1.0,0.023255813953488372,0.2222316216158104,1.0
3070,46476,0.0,0.0,0.0,1.0
70352,72123,3.0,0.045454545454545456,0.7523207147776311,1.0
59824,54063,1.0,0.02702702702702703,0.30341307554227914,1.0
68645,68652,0.0,0.0,0.0,1.0
80942,97117,0.0,0.0,0.0,-1.0
40605,111089,0.0,0.0,0.0,-1.0
113346,116879,0.0,0.0,0.0,-1.0
369,3484,1.0,0.0003333333333333333,0.25433477814404226,1.0
59924,119720,0.0,0.0,0.0,-1.0
68741,60782,0.0,0.0,0.0,4.0
24730,7178,22.0,0.014884979702300407,4.556912886262722,1.0
11221,90183,0.0,0.0,0.0,-1.0
63747,26964,0.0,0.0,0.0,-1.0
49233,95104,0.0,0.0,0.0,-1.0
33479,66770,1.0,0.024390243902439025,0.3001016285004131,1.0
16388,16155,12.0,0.043010752688172046,3.623043447483886,1.0
92611,32903,0.0,0.0,0.0,-1.0
132285,5365,0.0,0.0,0.0,-1.0
44979,30052,0.0,0.0,0.0,-1.0
29112,29100,3.0,0.075,0.7672398051947188,1.0
26517,42431,2.0,0.024096385542168676,0.5552821755670654,1.0
53235,112889,0.0,0.0,0.0,-1.0
7703,31755,2.0,0.06451612903225806,0.4271328980597122,1.0
94081,126229,0.0,0.0,0.0,13.0
84370,5621,0.0,0.0,0.0,-1.0
127487,99660,0.0,0.0,0.0,-1.0
93286,18279,0.0,0.0,0.0,6.0
19743,86349,0.0,0.0,0.0,16.0
37485,91539,0.0,0.0,0.0,-1.0
14421,16102,10.0,0.004909180166912126,3.1556942082149755,1.0
82862,126194,0.0,0.0,0.0,-1.0
10912,63116,0.0,0.0,0.0,5.0
104454,1417,0.0,0.0,0.0,-1.0
104806,8510,0.0,0.0,0.0,-1.0
73106,2139,0.0,0.0,0.0,-1.0
171,35088,0.0,0.0,0.0,3.0
52425,25302,0.0,0.0,0.0,-1.0
118415,69589,0.0,0.0,0.0,-1.0
239,2317,3.0,0.1,0.8304720680485697,1.0
87914,87926,2.0,0.16666666666666666,0.6205336595691573,1.0
62623,58542,0.0,0.0,0.0,-1.0
1835,116617,0.0,0.0,0.0,7.0
106811,110340,0.0,0.0,0.0,-1.0
42624,121896,0.0,0.0,0.0,8.0
116397,127643,0.0,0.0,0.0,-1.0
109090,105540,0.0,0.0,0.0,-1.0
103799,15872,0.0,0.0,0.0,-1.0
72390,32611,0.0,0.0,0.0,-1.0
26219,112750,0.0,0.0,0.0,12.0
1886,61229,0.0,0.0,0.0,7.0
91174,7386,0.0,0.0,0.0,-1.0
4287,4376,5.0,0.01968503937007874,1.0435448156725868,1.0
23324,35817,0.0,0.0,0.0,18.0
100707,96292,0.0,0.0,0.0,-1.0
73086,37350,0.0,0.0,0.0,-1.0
31754,31829,2.0,0.041666666666666664,0.3396102516860326,1.0
87567,41340,7.0,0.12962962962962962,1.9584270965757127,1.0
19560,48138,5.0,0.08771929824561403,1.2095444880914794,1.0
113553,69702,3.0,0.07692307692307693,1.1052307533969024,1.0
77272,3774,0.0,0.0,0.0,-1.0
108923,93499,0.0,0.0,0.0,-1.0
80024,17880,0.0,0.0,0.0,-1.0
53554,94110,0.0,0.0,0.0,-1.0
33456,61010,0.0,0.0,0.0,-1.0
108468,88677,0.0,0.0,0.0,-1.0
80422,33522,0.0,0.0,0.0,-1.0
16111,86259,0.0,0.0,0.0,1.0
3927,121042,0.0,0.0,0.0,1.0
8372,28892,0.0,0.0,0.0,1.0
921,132787,0.0,0.0,0.0,10.0
113502,28540,0.0,0.0,0.0,-1.0
126087,63909,0.0,0.0,0.0,5.0
129761,129758,0.0,0.0,0.0,1.0
26459,19826,0.0,0.0,0.0,-1.0
28004,114687,2.0,0.05714285714285714,0.5325698145292375,1.0
106668,17847,0.0,0.0,0.0,-1.0
89579,92108,0.0,0.0,0.0,-1.0
26940,137020,0.0,0.0,0.0,-1.0
130323,77889,0.0,0.0,0.0,-1.0
20978,74725,0.0,0.0,0.0,-1.0
8048,50693,12.0,0.0916030534351145,3.312269069682474,1.0
6202,98622,0.0,0.0,0.0,11.0
83113,83103,14.0,0.2028985507246377,3.748617122296154,1.0
61961,68045,0.0,0.0,0.0,-1.0
95313,47164,0.0,0.0,0.0,-1.0
11739,12125,4.0,0.03361344537815126,1.0376113945836094,1.0
2436,74913,0.0,0.0,0.0,5.0
11561,66113,0.0,0.0,0.0,7.0
83918,10739,0.0,0.0,0.0,-1.0
26977,100456,0.0,0.0,0.0,11.0
37308,55161,3.0,0.038461538461538464,0.5205055296334977,1.0
6785,72385,0.0,0.0,0.0,7.0
77895,93570,0.0,0.0,0.0,-1.0
86621,100127,0.0,0.0,0.0,-1.0
67299,111871,0.0,0.0,0.0,-1.0
97164,32160,2.0,0.07142857142857142,0.7213585932856457,1.0
44631,8816,4.0,0.02877697841726619,1.2550937807985663,1.0
9531,23739,0.0,0.0,0.0,1.0
21825,113935,0.0,0.0,0.0,-1.0
90954,37893,0.0,0.0,0.0,-1.0
56426,114025,0.0,0.0,0.0,1.0
50480,36966,7.0,0.09859154929577464,2.1278338355072717,1.0
66123,66152,1.0,0.024390243902439025,0.32351545314867247,1.0
7480,108350,0.0,0.0,0.0,1.0
60208,16072,0.0,0.0,0.0,-1.0
12645,131205,0.0,0.0,0.0,-1.0
31010,35565,0.0,0.0,0.0,-1.0
125420,116994,0.0,0.0,0.0,-1.0
53661,71411,3.0,0.08571428571428572,0.7471336804195997,1.0
34291,43870,0.0,0.0,0.0,-1.0
7339,23919,5.0,0.016233766233766232,1.248494445917699,1.0
19806,31811,0.0,0.0,0.0,-1.0
124757,20562,0.0,0.0,0.0,-1.0
58388,44794,5.0,0.04065040650406504,1.8674773958449882,1.0
115700,85091,0.0,0.0,0.0,-1.0
116905,50794,0.0,0.0,0.0,-1.0
63255,90635,0.0,0.0,0.0,-1.0
52554,74122,0.0,0.0,0.0,-1.0
1852,83356,0.0,0.0,0.0,5.0
89295,76195,0.0,0.0,0.0,-1.0
39016,81720,0.0,0.0,0.0,-1.0
97594,129511,0.0,0.0,0.0,-1.0
33053,101027,0.0,0.0,0.0,-1.0
105486,56833,0.0,0.0,0.0,-1.0
1556,128436,0.0,0.0,0.0,8.0
28998,67532,0.0,0.0,0.0,-1.0
16471,59446,1.0,0.021739130434782608,0.33380820069533407,1.0
16182,34870,7.0,0.09722222222222222,1.5408021543931467,1.0
14264,14478,0.0,0.0,0.0,1.0
128712,116424,0.0,0.0,0.0,-1.0
14047,33247,19.0,0.04112554112554113,4.295483134083798,1.0
98082,64083,1.0,0.03225806451612903,0.45511961331341866,1.0
61569,17760,0.0,0.0,0.0,8.0
102787,54136,0.0,0.0,0.0,-1.0
132560,120479,0.0,0.0,0.0,-1.0
79793,1538,0.0,0.0,0.0,-1.0
119382,42722,0.0,0.0,0.0,-1.0
78176,92664,1.0,0.02857142857142857,0.1587566371485117,1.0
69236,42997,0.0,0.0,0.0,-1.0
93384,128394,0.0,0.0,0.0,-1.0
61143,136,0.0,0.0,0.0,-1.0
31115,28507,2.0,0.02631578947368421,0.51771883893801,1.0
284,87555,0.0,0.0,0.0,5.0
57007,64460,0.0,0.0,0.0,-1.0
64923,45574,0.0,0.0,0.0,5.0
27061,27405,5.0,0.02358490566037736,1.249534056136464,1.0
95603,104769,0.0,0.0,0.0,-1.0
1428,93506,0.0,0.0,0.0,5.0
47880,47812,1.0,0.05,0.16197516129818348,-1.0
59480,121965,0.0,0.0,0.0,-1.0
12172,83743,0.0,0.0,0.0,-1.0
120009,68787,0.0,0.0,0.0,-1.0
32317,11331,6.0,0.02857142857142857,1.0121949920810547,1.0
94938,39312,0.0,0.0,0.0,-1.0
123790,118764,0.0,0.0,0.0,-1.0
39892,87396,0.0,0.0,0.0,-1.0
32580,91743,0.0,0.0,0.0,-1.0
15774,34808,4.0,0.04081632653061224,0.8568889764480698,1.0
1195,7523,1.0,0.007751937984496124,0.20386217799573403,1.0
103176,127382,0.0,0.0,0.0,-1.0
95431,27483,0.0,0.0,0.0,-1.0
5872,50562,0.0,0.0,0.0,8.0
42329,68177,0.0,0.0,0.0,7.0
136566,18166,0.0,0.0,0.0,-1.0
44084,92947,1.0,0.03333333333333333,0.2506903984389969,1.0
90735,10181,0.0,0.0,0.0,-1.0
22892,22766,4.0,0.08695652173913043,0.8135182126788468,1.0
132776,118768,0.0,0.0,0.0,-1.0
42,117912,0.0,0.0,0.0,5.0
93370,73233,0.0,0.0,0.0,-1.0
25771,133610,0.0,0.0,0.0,7.0
32788,31577,4.0,0.03636363636363636,0.8740754181850261,1.0
35992,64092,3.0,0.026785714285714284,0.8961166002186339,1.0
109550,65697,0.0,0.0,0.0,-1.0
9356,60207,5.0,0.05952380952380952,1.7697332574440645,1.0
28641,121791,0.0,0.0,0.0,-1.0
136098,33140,0.0,0.0,0.0,-1.0
35238,22738,5.0,0.0364963503649635,1.0794072556117078,1.0
47500,137658,0.0,0.0,0.0,1.0
67291,69777,0.0,0.0,0.0,-1.0
110777,104339,0.0,0.0,0.0,-1.0
24497,18747,1.0,0.012048192771084338,0.16315741684715643,-1.0
37194,13551,0.0,0.0,0.0,-1.0
2103,90725,0.0,0.0,0.0,1.0
24100,26232,9.0,0.11392405063291139,2.2602573960754797,1.0
114743,127632,0.0,0.0,0.0,-1.0
26322,116223,0.0,0.0,0.0,-1.0
114637,82894,1.0,0.034482758620689655,0.3789231816899512,1.0
21010,7950,1.0,0.01098901098901099,0.318928988903801,1.0
1889,29337,3.0,0.020689655172413793,1.052038800494842,1.0
108951,113931,0.0,0.0,0.0,-1.0
74391,15665,2.0,0.00847457627118644,0.4653907644706369,1.0
2396,88235,0.0,0.0,0.0,7.0
78476,105654,0.0,0.0,0.0,-1.0
69685,131569,0.0,0.0,0.0,-1.0
132427,98383,0.0,0.0,0.0,-1.0
27101,32698,9.0,0.0661764705882353,1.9825654301813969,1.0
40523,34739,0.0,0.0,0.0,-1.0
105044,79356,0.0,0.0,0.0,-1.0
46164,129538,0.0,0.0,0.0,1.0
2144,52957,3.0,0.034482758620689655,1.2484047444274902,1.0
49471,16349,0.0,0.0,0.0,-1.0
25061,26263,5.0,0.10638297872340426,1.3648884159851402,1.0
4658,14199,0.0,0.0,0.0,-1.0
106593,92370,0.0,0.0,0.0,-1.0
108518,106173,1.0,0.030303030303030304,0.2969742043733701,1.0
43218,68675,4.0,0.06451612903225806,1.1576279362875002,1.0
110264,123173,0.0,0.0,0.0,-1.0
76116,126897,0.0,0.0,0.0,-1.0
13644,72126,10.0,0.028169014084507043,2.478244293749971,1.0
42101,19617,7.0,0.1076923076923077,1.712855728551291,1.0
128406,87226,0.0,0.0,0.0,-1.0
52019,10877,1.0,0.015873015873015872,0.36067376022224085,1.0
60011,65372,1.0,0.043478260869565216,0.35295612386476116,1.0
62794,58866,0.0,0.0,0.0,1.0
24021,33768,7.0,0.07291666666666667,1.642744821273585,1.0
112083,49115,0.0,0.0,0.0,-1.0
70632,79449,0.0,0.0,0.0,-1.0
17214,114452,0.0,0.0,0.0,7.0
134008,92175,0.0,0.0,0.0,-1.0
88412,30005,0.0,0.0,0.0,-1.0
92872,106631,0.0,0.0,0.0,-1.0
127505,119524,0.0,0.0,0.0,-1.0
33769,86837,0.0,0.0,0.0,1.0
70460,79955,14.0,0.2692307692307692,4.145150848449826,1.0
53971,59598,0.0,0.0,0.0,-1.0
29928,88995,0.0,0.0,0.0,7.0
32363,49696,6.0,0.013793103448275862,1.1524157517206792,1.0
75359,134257,0.0,0.0,0.0,-1.0
130129,90668,0.0,0.0,0.0,-1.0
32420,43146,15.0,0.03787878787878788,3.559072089367021,1.0
17568,65148,2.0,0.022222222222222223,0.4343464337817271,1.0
59417,3295,0.0,0.0,0.0,-1.0
59658,50311,0.0,0.0,0.0,5.0
95767,135452,0.0,0.0,0.0,-1.0
86221,130442,0.0,0.0,0.0,-1.0
12911,69673,0.0,0.0,0.0,1.0
5960,77642,0.0,0.0,0.0,1.0
20068,45146,8.0,0.11940298507462686,2.3395682412180254,1.0
39318,134054,0.0,0.0,0.0,-1.0
15066,15071,14.0,0.18421052631578946,4.7194014699268045,1.0
112919,117071,0.0,0.0,0.0,-1.0
64991,118859,0.0,0.0,0.0,-1.0
46714,102670,0.0,0.0,0.0,5.0
27954,19031,1.0,0.037037037037037035,0.2749075777424936,1.0
52951,3507,2.0,0.05128205128205128,0.663138725043781,1.0
53598,86932,0.0,0.0,0.0,13.0
119359,39530,0.0,0.0,0.0,-1.0
39495,77719,0.0,0.0,0.0,7.0
11560,41422,0.0,0.0,0.0,1.0
5364,47393,7.0,0.08433734939759036,1.3715411059032538,1.0
1243,65343,0.0,0.0,0.0,8.0
106850,76775,0.0,0.0,0.0,-1.0
47766,62343,3.0,0.008982035928143712,0.7413340852763644,1.0
102154,77313,0.0,0.0,0.0,-1.0
39327,115300,0.0,0.0,0.0,6.0
1319,42720,0.0,0.0,0.0,5.0
71316,51835,0.0,0.0,0.0,-1.0
64299,33919,0.0,0.0,0.0,-1.0
19532,43283,4.0,0.039603960396039604,0.973249046574955,1.0
114660,2312,0.0,0.0,0.0,-1.0
40207,61625,0.0,0.0,0.0,-1.0
136838,112758,0.0,0.0,0.0,-1.0
19383,107058,0.0,0.0,0.0,6.0
2674,70750,0.0,0.0,0.0,8.0
67984,105795,0.0,0.0,0.0,-1.0
23518,15046,6.0,0.17647058823529413,2.365913333553534,1.0
56231,43650,0.0,0.0,0.0,-1.0
77859,77902,0.0,0.0,0.0,1.0
4241,71490,0.0,0.0,0.0,7.0
96890,67517,0.0,0.0,0.0,17.0
124938,124940,2.0,0.4,1.3426824550040934,1.0
45507,29104,0.0,0.0,0.0,-1.0
26583,67886,0.0,0.0,0.0,1.0
12858,24274,5.0,0.05102040816326531,1.2136243061782401,1.0
26858,8462,5.0,0.058823529411764705,1.6171675728491564,1.0
46911,62462,7.0,0.024822695035460994,1.699947261570881,1.0
113344,94504,0.0,0.0,0.0,-1.0
3367,127641,0.0,0.0,0.0,-1.0
75569,121534,0.0,0.0,0.0,10.0
20902,122573,0.0,0.0,0.0,-1.0
66165,36204,4.0,0.023255813953488372,0.7699061679569098,1.0
9931,91429,0.0,0.0,0.0,-1.0
132380,122014,0.0,0.0,0.0,-1.0
70635,33859,0.0,0.0,0.0,-1.0
125784,120095,0.0,0.0,0.0,-1.0
82112,114377,0.0,0.0,0.0,-1.0
29271,29311,13.0,0.05,3.367350495613197,1.0
3624,85381,0.0,0.0,0.0,-1.0
79844,106253,0.0,0.0,0.0,-1.0
16754,84101,0.0,0.0,0.0,4.0
22816,13880,0.0,0.0,0.0,1.0
13474,95534,7.0,0.013084112149532711,1.6080339736036549,1.0
89652,71934,3.0,0.06521739130434782,0.9019251336896932,1.0
10093,137590,0.0,0.0,0.0,-1.0
114243,114713,0.0,0.0,0.0,-1.0
96263,84607,0.0,0.0,0.0,-1.0
8410,67458,0.0,0.0,0.0,-1.0
98572,105907,0.0,0.0,0.0,7.0
5887,115881,0.0,0.0,0.0,-1.0
50062,68386,0.0,0.0,0.0,-1.0
4763,36199,0.0,0.0,0.0,3.0
112325,3681,0.0,0.0,0.0,-1.0
2910,134403,1.0,0.034482758620689655,0.267546386419054,1.0
3625,81928,2.0,0.001813236627379873,0.4621169113154312,1.0
81477,20295,0.0,0.0,0.0,-1.0
1062,72400,0.0,0.0,0.0,5.0
117626,73223,0.0,0.0,0.0,-1.0
18820,40960,1.0,0.013157894736842105,0.23459420572161058,1.0
124712,87093,0.0,0.0,0.0,-1.0
50998,112842,0.0,0.0,0.0,-1.0
54831,29455,0.0,0.0,0.0,-1.0
32112,73833,0.0,0.0,0.0,10.0
104665,103056,3.0,0.030303030303030304,0.825905613982452,1.0
885,22959,0.0,0.0,0.0,4.0
9579,13804,0.0,0.0,0.0,7.0
73674,38303,0.0,0.0,0.0,-1.0
26605,26597,4.0,0.043478260869565216,0.733555638491326,1.0
4113,7693,7.0,0.009210526315789473,1.869208876238304,1.0
76749,45796,0.0,0.0,0.0,-1.0
31741,24344,19.0,0.10052910052910052,5.312498404272329,1.0
8359,123750,0.0,0.0,0.0,-1.0
68614,112775,8.0,0.10256410256410256,2.926709216727315,1.0
9921,60611,0.0,0.0,0.0,7.0
14616,26022,5.0,0.05,1.2356593285766406,1.0
9630,59568,5.0,0.01607717041800643,1.3582624113555224,1.0
5413,5806,6.0,0.0067039106145251395,1.255452388460878,1.0
53630,82394,7.0,0.16666666666666666,2.743774930164462,1.0
88568,59373,1.0,0.058823529411764705,0.43429448190325176,1.0
77687,16710,0.0,0.0,0.0,-1.0
20339,131974,0.0,0.0,0.0,-1.0
96793,95307,0.0,0.0,0.0,-1.0
62939,121358,0.0,0.0,0.0,1.0
38016,51829,0.0,0.0,0.0,6.0
33567,51324,4.0,0.025477707006369428,0.965740846875089,1.0
103336,103312,2.0,0.045454545454545456,0.5789153503805703,1.0
28342,28355,6.0,0.1875,1.5964449507849023,1.0
77986,95862,0.0,0.0,0.0,-1.0
96017,44144,0.0,0.0,0.0,-1.0
47138,14603,2.0,0.06060606060606061,0.4858920984136115,1.0
32803,80191,0.0,0.0,0.0,-1.0
114652,90494,0.0,0.0,0.0,-1.0
48192,63682,1.0,0.025,0.1329076493560996,-1.0
61707,91045,0.0,0.0,0.0,-1.0
12336,78663,1.0,0.025,0.2769378934088574,1.0
43403,43520,25.0,0.1893939393939394,5.175738725565331,1.0
21654,20770,0.0,0.0,0.0,1.0
31195,93861,0.0,0.0,0.0,1.0
4866,16685,25.0,0.08143322475570032,5.88718430889253,1.0
93458,34396,0.0,0.0,0.0,-1.0
54493,88807,0.0,0.0,0.0,-1.0
